station_or_segment_id,road_name,lat,lng,aadt,aadt_year
262212,Diversey Ave,41.932184,-87.687553,17400,2022
262213,Diversey Ave,41.932378,-87.670218,16700,2022
262214,Diversey Ave,41.932132,-87.695618,13200,2022
262215,Diversey Ave,41.932128,-87.696484,12800,2022
262216,Diversey Ave,41.932428,-87.667158,16700,2022
262217,Diversey Ave,41.932125,-87.696697,12800,2022
262218,Diversey Ave,41.932218,-87.683624,17400,2022
262219,Diversey Ave,41.93229,-87.677905,16700,2022
262220,Diversey Ave,41.932222,-87.68301,17400,2022
262221,Diversey Ave,41.932114,-87.697242,12800,2022
262222,Diversey Ave,41.932447,-87.665366,16700,2022
262223,Diversey Ave,41.93232,-87.675563,16700,2022
262224,Diversey Ave,41.932239,-87.682207,17400,2022
262225,Diversey Ave,41.93213,-87.694499,13200,2022
262226,Diversey Ave,41.932257,-87.680173,17400,2022
262227,Diversey Ave,41.932243,-87.681603,17400,2022
262228,Diversey Ave,41.932358,-87.672035,16700,2022
262229,Diversey Ave,41.932129,-87.696391,12800,2022
262230,Diversey Ave,41.932195,-87.686453,17400,2022
262231,Elston Ave,41.931939,-87.687494,19700,2022
262232,Western Ave,41.952111,-87.68842,29900,2022
262233,Western Ave,41.950096,-87.688351,29900,2022
262234,Western Ave,41.929099,-87.687794,26900,2022
262235,Western Ave,41.952951,-87.688434,29900,2022
262236,Elston Ave,41.930864,-87.685902,19700,2022
262237,Western Ave,41.928719,-87.687787,26900,2022
262238,Western Ave,41.947083,-87.688276,29900,2022
262239,Elston Ave,41.935419,-87.692504,17000,2025
262240,Western Ave,41.950839,-87.688366,29900,2022
262241,Western Ave,41.931065,-87.687832,26900,2022
262242,Elston Ave,41.932432,-87.688203,17000,2025
262243,Western Ave,41.930298,-87.687817,26900,2022
262244,Western Ave,41.949389,-87.688336,29900,2022
262245,Western Ave,41.948393,-87.688311,29900,2022
262246,Elston Ave,41.935773,-87.692994,17000,2025
262247,Western Ave,41.931902,-87.687848,26900,2022
262248,Western Ave,41.929752,-87.687806,26900,2022
262249,Western Ave,41.930436,-87.68782,26900,2022
262250,Elston Ave,41.930314,-87.685094,19700,2022
262251,Elston Ave,41.933938,-87.690328,17000,2025
262252,Western Ave,41.930161,-87.687815,26900,2022
262253,Elston Ave,41.936048,-87.693421,17000,2025
262254,Western Ave,41.948817,-87.688322,29900,2022
262255,Elston Ave,41.937437,-87.695468,17000,2025
262256,Ashland Ave,41.964261,-87.6694,19100,2022
262257,Ashland Ave,41.950479,-87.669021,23000,2022
262258,Ashland Ave,41.935595,-87.668582,23000,2022
262259,Ashland Ave,41.95584,-87.669181,19100,2022
262260,Ashland Ave,41.958791,-87.66925,19100,2022
262261,Ashland Ave,41.965147,-87.66943,19100,2022
262262,Ashland Ave,41.967979,-87.669487,19100,2022
262263,Ashland Ave,41.967302,-87.669474,19100,2022
262264,Ashland Ave,41.9692,-87.669514,19100,2022
262265,Ashland Ave,41.960546,-87.6693,19100,2022
262266,Ashland Ave,41.956973,-87.669205,19100,2022
262267,Ashland Ave,41.968585,-87.669499,19100,2022
262268,Ashland Ave,41.953212,-87.669101,23000,2022
262269,Ashland Ave,41.952413,-87.66908,23000,2022
262270,Ashland Ave,41.933599,-87.668509,23000,2022
262271,Ashland Ave,41.94728,-87.668951,23000,2022
262272,Ashland Ave,41.970448,-87.66955,19100,2022
262273,Ashland Ave,41.957529,-87.669213,19100,2022
262274,Ashland Ave,41.961247,-87.669313,19100,2022
262275,Ashland Ave,41.96338,-87.669372,19100,2022
262276,Ashland Ave,41.942818,-87.668825,23000,2022
262277,Ashland Ave,41.949661,-87.668999,23000,2022
262278,Ashland Ave,41.955242,-87.669161,19100,2022
262279,Ashland Ave,41.96188,-87.669327,19100,2022
262280,Ashland Ave,41.966368,-87.669455,19100,2022
262281,Ashland Ave,41.960054,-87.669291,19100,2022
262282,Ashland Ave,41.938438,-87.668667,23000,2022
262283,Ashland Ave,41.947843,-87.66896,23000,2022
262284,Ashland Ave,41.960826,-87.669305,19100,2022
262285,Ashland Ave,41.932721,-87.668476,23000,2022
262286,Western Ave,41.944157,-87.688197,33700,2022
262287,Diversey Ave,41.932142,-87.69337,13200,2022
262288,Western Ave,41.953477,-87.68845,29900,2022
262289,Western Ave,41.946114,-87.688245,33700,2022
262290,Western Ave,41.95129,-87.688376,29900,2022
262291,Western Ave,41.943804,-87.68819,33700,2022
262292,Diversey Ave,41.932177,-87.688489,13200,2022
262293,Western Ave,41.958819,-87.688601,26700,2022
262294,Western Ave,41.943239,-87.688178,33700,2022
262295,Western Ave,41.965311,-87.688807,26700,2022
262296,Western Ave,41.942095,-87.688135,33700,2022
262297,Western Ave,41.955775,-87.688514,26700,2022
262298,Diversey Ave,41.932167,-87.689995,13200,2022
262299,Western Ave,41.964481,-87.688767,26700,2022
262300,Western Ave,41.945208,-87.688215,33700,2022
262301,Western Ave,41.967138,-87.688848,26700,2022
262302,Diversey Ave,41.932151,-87.692169,13200,2022
262303,Western Ave,41.957564,-87.688572,26700,2022
262304,Diversey Ave,41.932158,-87.691214,13200,2022
262305,Western Ave,41.940289,-87.688075,33700,2022
262306,Western Ave,41.943522,-87.688184,33700,2022
262307,Western Ave,41.942779,-87.688164,33700,2022
262308,Western Ave,41.957992,-87.688583,26700,2022
262309,Western Ave,41.946461,-87.688257,33700,2022
262310,Western Ave,41.968001,-87.688876,26700,2022
262311,Western Ave,41.965818,-87.688827,26700,2022
262312,Western Ave,41.941356,-87.688108,33700,2022
262313,Western Ave,41.963853,-87.688738,26700,2022
262314,Western Ave,41.943033,-87.688174,33700,2022
262315,RACINE AVE,41.949817,-87.659211,4050,2022
262316,RACINE AVE,41.943473,-87.659072,5800,2022
262317,RACINE AVE,41.93904,-87.658919,5600,2022
262318,RACINE AVE,41.948057,-87.659205,4050,2022
262319,RACINE AVE,41.935426,-87.658805,5600,2022
262320,RACINE AVE,41.928928,-87.658587,4600,2022
262321,Wilson Ave to US-41,41.964946,-87.647455,2600,2025
262322,IL-19 to US-41 SB,41.95379,-87.644927,6000,2025
262323,US-41 SB to Lawrence,41.970194,-87.648622,1500,2025
262324,US-41 NB to Wilson A,41.964923,-87.646596,2400,2025
262325,STOCKTON DR,41.927675,-87.63864,2050,2022
262326,STOCKTON DR,41.931451,-87.638903,2050,2022
262327,Belmont Ave,41.939795,-87.659226,17700,2022
262328,Belmont Ave,41.940016,-87.647639,17700,2022
262329,Belmont Ave,41.939985,-87.648935,17700,2022
262330,Belmont Ave,41.940063,-87.644086,17700,2022
262331,Belmont Ave,41.939729,-87.664104,17700,2022
262332,Belmont Ave,41.940082,-87.639786,17700,2022
262333,Belmont Ave,41.940487,-87.638269,17700,2022
262334,Belmont Ave,41.939958,-87.65202,17700,2022
262335,Belmont Ave,41.940312,-87.638597,17700,2022
262336,Belmont Ave,41.939931,-87.653741,17700,2022
262337,Belmont Ave,41.939893,-87.655232,17700,2022
262338,Belmont Ave,41.940073,-87.642873,17700,2022
262339,Belmont Ave,41.939768,-87.661377,17700,2022
262340,Belmont Ave,41.940094,-87.641001,17700,2022
262341,Belmont Ave,41.940058,-87.644665,17700,2022
262342,Belmont Ave,41.940048,-87.645795,17700,2022
262343,Belmont Ave,41.939838,-87.657347,17700,2022
262344,Belmont Ave,41.940148,-87.639141,17700,2022
262345,Belmont Ave,41.939806,-87.658638,17700,2022
262346,Belmont Ave,41.939731,-87.663518,17700,2022
262347,Belmont Ave,41.939982,-87.650209,17700,2022
262348,Belmont Ave,41.939983,-87.649495,17700,2022
262349,Wilson Ave to US-41,41.96644,-87.646967,700,2025
262350,US-41 NB to Belmont,41.939696,-87.637239,8700,2025
262351,US-41 SB to Montose,41.963005,-87.646889,900,2025
262352,Clarendon Ave,41.95653,-87.64973,2650,2022
262353,Clarendon Ave,41.960166,-87.649818,2650,2022
262354,Lake Shore Dr,41.950591,-87.644618,6750,2022
262355,Lake Shore Dr,41.942307,-87.639961,9500,2022
262356,Lake Shore Dr,41.945232,-87.6415,9500,2022
262357,Clarendon Ave,41.963664,-87.649966,2650,2022
262358,Lake Shore Dr,41.953665,-87.64509,6750,2022
262359,Marine Dr,41.963673,-87.648001,2200,2022
262360,Sheridan Rd,41.94065,-87.639541,9500,2022
262361,Lake Shore Dr,41.944044,-87.640864,9500,2022
262362,Sheridan Rd,41.936485,-87.639325,9900,2022
262363,Lake Shore Dr,41.947198,-87.642608,9500,2022
262364,Marine Dr,41.961942,-87.646874,2200,2022
262365,Marine Dr,41.967351,-87.649111,2200,2022
262366,Marine Dr,41.958235,-87.646405,3500,2022
262367,Lake Shore Dr,41.941377,-87.63918,100300,2025
262368,Lake Shore Dr,41.942472,-87.639805,100300,2025
262369,Lake Shore Dr,41.939487,-87.637554,100300,2025
262370,Wilson Ave,41.965383,-87.659157,9500,2022
262371,Wilson Ave,41.965464,-87.65121,9500,2022
262372,Wilson Ave,41.965701,-87.647037,9500,2022
262373,Wilson Ave,41.965388,-87.657988,9500,2022
262374,Wilson Ave,41.965341,-87.662079,9500,2022
262375,Wilson Ave,41.965408,-87.654937,9500,2022
262376,Wilson Ave,41.965505,-87.64884,9500,2022
262377,Montrose Ave,41.961798,-87.654891,12000,2022
262378,Montrose Ave,41.962034,-87.645874,12000,2022
262379,Montrose Ave,41.961838,-87.650494,12000,2022
262380,Montrose Ave,41.961711,-87.659986,12000,2022
262381,Wrightwood Ave,41.928978,-87.656162,4850,2022
262382,Wrightwood Ave,41.929263,-87.644664,4850,2022
262383,US-41 SB to Wilson A,41.966404,-87.6478,800,2025
262384,LAWRENCE-WILSON,41.967041,-87.642541,850,2022
262385,Belmont Ave to US-41,41.939358,-87.637753,7700,2025
262386,Montrose Ave to US-4,41.962833,-87.64611,400,2025
262387,LAGOON DR,41.929531,-87.635978,9800,2022
262388,US-41 SB to Belmont,41.941281,-87.63938,4800,2025
262389,Lawrence Ave to US-4,41.970188,-87.647835,400,2025
262390,W MONTROSE AV,41.962549,-87.641732,6250,2022
262391,BELMONT HARBOR,41.948161,-87.641668,1000,2025
262392,US-41 NB to Recreati,41.948437,-87.64269,1000,2025
262393,BELMONT HARBOR,41.946177,-87.637546,1000,2025
262394,SIMONDS DR,41.968684,-87.645114,1700,2022
262395,SIMONDS DR,41.965456,-87.640171,3300,2022
262396,SIMONDS DR,41.96723,-87.643585,1700,2022
262397,Sheridan Rd,41.952893,-87.64723,3450,2022
262398,Sheridan Rd,41.952791,-87.648775,3450,2022
262399,Sheridan Rd,41.952714,-87.652058,3450,2022
262400,Sheridan Rd,41.952955,-87.646469,3450,2022
262401,Sheridan Rd,41.953026,-87.645612,3450,2022
262402,Belmont Ave to US-41,41.941601,-87.638898,2900,2025
262403,W WRIGHTWOOD,41.930693,-87.641369,2350,2022
262404,Lawrence Ave,41.969131,-87.65434,15000,2022
262405,Lawrence Ave,41.969338,-87.648446,15000,2022
262406,Lawrence Ave,41.969045,-87.659099,15000,2022
262407,US-41 NB to Lawrence,41.968622,-87.647451,4300,2025
262408,Lawrence Ave to US-4,41.968592,-87.648252,5600,2025
262409,Lincoln Ave,41.929123,-87.653896,9250,2022
262410,Lincoln Ave,41.929505,-87.654421,9250,2022
262411,Lincoln Ave,41.930919,-87.656422,9250,2022
262412,Lincoln Ave,41.932383,-87.65848,9250,2022
262413,Lincoln Ave,41.93614,-87.663703,9400,2022
262414,Lake Shore Dr,41.943005,-87.640093,103200,2025
262415,Lake Shore Dr,41.944606,-87.640955,103200,2025
262416,Lake Shore Dr,41.937193,-87.634502,108700,2025
262417,Lake Shore Dr,41.934355,-87.632371,108700,2025
262418,Lake Shore Dr,41.947459,-87.642543,103200,2025
262419,Lake Shore Dr,41.95251,-87.644795,94500,2025
262420,Lake Shore Dr,41.950152,-87.644144,94500,2025
262421,Lake Shore Dr,41.95325,-87.644774,93500,2025
262422,Lake Shore Dr,41.946337,-87.641897,103200,2025
262423,Broadway St,41.967263,-87.65867,12800,2025
262424,US-41 SB to IL-19,41.956671,-87.645614,2600,2025
262425,W SCHUBERT AV,41.930724,-87.659892,1500,2022
262426,Addison St,41.947189,-87.656291,9800,2022
262427,Addison St,41.948621,-87.643541,7100,2022
262428,Addison St,41.947308,-87.65058,9800,2022
262429,Addison St,41.947998,-87.645472,7100,2022
262430,Addison St,41.947317,-87.648377,7100,2022
262431,Addison St,41.94709,-87.663145,15200,2022
262432,Addison St,41.947151,-87.659033,15200,2022
262433,Addison St,41.947251,-87.653895,9800,2022
262434,Lake Shore Dr,41.954703,-87.644817,93500,2025
262435,Lake Shore Dr,41.962824,-87.646668,83800,2024
262436,Broadway St,41.96449,-87.656879,12800,2025
262437,Broadway St,41.953515,-87.649866,10200,2022
262438,Broadway St,41.963048,-87.655915,12800,2025
262439,Lake Shore Dr,41.954292,-87.644774,93500,2025
262440,Broadway St,41.960193,-87.654121,12800,2025
262441,Broadway St,41.965597,-87.657601,12800,2025
262442,Lake Shore Dr,41.956971,-87.64554,88500,2025
262443,Lake Shore Dr,41.956047,-87.645176,93500,2025
262444,Lake Shore Dr,41.967481,-87.647733,80200,2025
262445,Lawrence Ave,41.969172,-87.649879,15000,2022
262446,Lake Shore Dr,41.965771,-87.647342,79400,2025
262447,Lake Shore Dr,41.955254,-87.644922,93500,2025
262448,Lake Shore Dr,41.958859,-87.646151,91100,2025
262449,Broadway St,41.956498,-87.651767,12800,2025
262450,Broadway St,41.970993,-87.659728,12800,2025
262451,Broadway St,41.954191,-87.650301,12800,2025
262452,Lake Shore Dr,41.961091,-87.646358,83800,2024
262453,Lake Shore Dr,41.963853,-87.646903,83700,2025
262454,Lake Shore Dr,41.964192,-87.64698,81300,2025
262455,Lake Shore Dr,41.970815,-87.648517,70800,2025
262456,Broadway St,41.965032,-87.657233,12800,2025
262457,Broadway St,41.961591,-87.654933,12800,2025
262458,Lake Shore Dr,41.967766,-87.6478,75900,2025
262459,Lake Shore Dr,41.968663,-87.648005,70400,2025
262460,Lawrence Ave,41.968969,-87.662804,15000,2022
262461,Lake Shore Dr,41.970079,-87.64833,70800,2025
262462,Broadway St,41.958839,-87.653235,12800,2025
262463,Broadway St,41.969152,-87.659644,12800,2025
262464,IL-19 to US-41 NB,41.955527,-87.644576,900,2025
262465,Clark St,41.950814,-87.659347,11600,2022
262466,Clark St,41.935425,-87.647003,11600,2022
262467,Clark St,41.953543,-87.661574,11600,2022
262468,Clark St,41.957911,-87.664376,9250,2022
262469,Clark St,41.938085,-87.649172,11600,2022
262470,Clark St,41.938585,-87.649575,11600,2022
262471,Clark St,41.945344,-87.655016,11600,2022
262472,Broadway St,41.961282,-87.654777,12800,2025
262473,Clark St,41.940394,-87.650988,11600,2022
262474,Clark St,41.952682,-87.660906,11600,2022
262475,Sheffield Ave,41.93628,-87.653975,7000,2022
262476,Sheffield Ave,41.94083,-87.654132,7000,2022
262477,Sheffield Ave,41.929014,-87.653716,7000,2022
262478,Sheffield Ave,41.943095,-87.654192,7000,2022
262479,Clark St,41.929241,-87.642624,11100,2022
262480,Broadway St,41.943467,-87.644897,7400,2022
262481,Broadway St,41.949302,-87.648448,5000,2022
262482,Broadway St,41.945762,-87.646316,7400,2022
262483,Broadway St,41.942163,-87.644485,7400,2022
262484,Broadway St,41.937275,-87.644295,7400,2022
262485,Broadway St,41.942642,-87.644487,7400,2022
262486,Sheridan Rd,41.969104,-87.654806,5900,2025
262487,Sheridan Rd,41.954872,-87.654548,5900,2025
262488,Sheridan Rd,41.961488,-87.654736,5900,2025
262489,Sheridan Rd,41.953595,-87.654494,5900,2025
262490,Sheridan Rd,41.958072,-87.65466,5900,2025
262491,Sheridan Rd,41.961033,-87.654724,5900,2025
262492,Diversey Ave,41.932487,-87.663551,16700,2022
262493,Diversey Ave,41.93251,-87.661643,16700,2022
262494,Diversey Ave,41.932543,-87.659326,16700,2022
262495,Diversey Ave,41.93269,-87.651759,14500,2022
262496,Diversey Ave,41.93273,-87.64818,14500,2022
262497,Diversey Ave,41.932518,-87.660529,16700,2022
262498,Diversey Ave,41.932837,-87.642772,14500,2022
262499,Diversey Ave,41.932568,-87.658558,14500,2022
262500,Diversey Ave,41.932633,-87.654132,14500,2022
262501,Diversey Ave,41.932763,-87.646429,14500,2022
262502,Diversey Ave,41.932581,-87.656768,14500,2022
262503,Diversey Ave,41.932706,-87.649718,14500,2022
262504,Diversey Ave,41.93275,-87.646977,14500,2022
262505,Halsted St,41.94719,-87.649465,7550,2022
262506,Halsted St,41.940212,-87.649252,7550,2022
262507,Halsted St,41.932979,-87.649034,12400,2022
262508,Montrose Ave to US-4,41.96102,-87.646556,3000,2025
262509,Halsted St,41.952921,-87.649665,7550,2022
262510,Halsted St,41.932501,-87.649023,12400,2022
262511,Halsted St,41.929051,-87.648907,12400,2022
262512,Halsted St,41.941115,-87.649308,7550,2022
262513,Halsted St,41.937868,-87.649206,12400,2022
262514,Halsted St,41.939675,-87.649236,12400,2022
262515,Halsted St,41.929966,-87.648944,12400,2022
262516,Halsted St,41.931328,-87.648998,12400,2022
262517,Halsted St,41.937128,-87.649171,12400,2022
262518,Halsted St,41.934494,-87.649086,12400,2022
262519,Halsted St,41.949821,-87.649571,7550,2022
262520,Halsted St,41.94528,-87.649431,7550,2022
262521,Halsted St,41.951979,-87.649626,7550,2022
262522,Halsted St,41.943716,-87.649378,7550,2022
262523,Halsted St,41.936522,-87.649142,12400,2022
262524,Halsted St,41.943411,-87.649367,7550,2022
262525,Halsted St,41.93853,-87.649209,12400,2022
262526,Clarendon Ave,41.953142,-87.649666,7550,2022
262527,Halsted St,41.931922,-87.649012,12400,2022
262528,Halsted St,41.942483,-87.649324,7550,2022
262529,Halsted St,41.930782,-87.648977,12400,2022
262530,Halsted St,41.948364,-87.649524,7550,2022
262531,US-41 NB to IL-19,41.953623,-87.644339,5800,2025
262532,Halsted St,41.939146,-87.649236,12400,2022
262533,Halsted St,41.950868,-87.649586,7550,2022
262534,Halsted St,41.936068,-87.649136,12400,2022
262535,Diversey Ave,41.932518,-87.660018,16700,2022
262536,US-41 NB to Montrose,41.961172,-87.645827,5700,2025
262537,I294NB TO RIVER RD,41.986546,-87.86166,4700,2024
262538,IL-72/Devon Ave to I,41.996759,-87.875092,4300,2024
262539,I-294 NB TO I-190 WB,41.985699,-87.862062,21000,2025
262540,I-294 NB TO I-190 WB,41.986533,-87.865321,21000,2025
262541,I-294 NB TO I-190 WB,41.986898,-87.862974,21000,2025
262542,I-294 NB TO I-190 WB,41.983208,-87.867374,21000,2025
262543,I-294 NB TO I-190 WB,41.984238,-87.864258,21000,2025
262544,DESRIV RD TO I190 WB,41.985245,-87.861673,9600,2024
262545,DESRIV RD TO I190 WB,41.98516,-87.863002,9600,2024
262546,COLEMAN NB TO 190EB,41.977918,-87.885165,2500,2025
262547,Touhy Ave WB to I-29,42.010425,-87.869639,4000,2024
262548,I-190 EB TO RIVRD NB,41.982175,-87.859849,1600,2025
262549,US-45/US-12 SB to I-,41.979117,-87.880212,4900,2025
262550,I90WB TO COLEMAN,41.978325,-87.886645,10000,2025
262551,I-294 SB TO I-90 WB,41.992408,-87.868672,11600,2024
262552,I-190 EB TO I-294 SB,41.981982,-87.872213,7600,2025
262553,I-90 EB TO I-294 SB,41.988808,-87.868741,11200,2024
262554,I-294 NB to Touhy Av,42.011331,-87.866807,1750,2024
262555,RUBY ST,41.988501,-87.871021,275,2022
262556,RUBY ST,41.986396,-87.870572,275,2022
262557,I-190 EB to I-90 WB,41.985023,-87.868771,9100,2023
262558,I-190 EB to I-90 WB,41.985505,-87.867802,9100,2023
262559,I-190 EB to I-90 WB,41.986285,-87.866927,9100,2023
262560,Riverside Dr,42.016873,-87.864363,7400,2025
262561,Talcott Rd,42.008617,-87.858425,9200,2025
262562,Riverside Dr,42.018692,-87.864986,7400,2025
262563,Talcott Rd,42.013246,-87.860755,7400,2025
262564,Talcott Rd,42.010784,-87.859221,7400,2025
262565,Talcott Rd,42.014469,-87.861984,7400,2025
262566,Talcott Rd,42.012338,-87.860017,7400,2025
262567,Talcott Rd,42.013691,-87.861201,7400,2025
262568,Talcott Rd,42.011403,-87.859469,7400,2025
262569,Riverside Dr,42.017777,-87.864902,7400,2025
262570,Riverside Dr,42.016011,-87.863519,7400,2025
262571,Talcott Rd,42.01399,-87.861503,7400,2025
262572,Talcott Rd,42.015278,-87.86279,7400,2025
262573,I-294 SB to I-90 EB,41.994412,-87.866478,22300,2024
262574,I-90 EB TO I-190 WB,41.993273,-87.872491,37400,2024
262575,I-294 SB to I-90 EB,41.98916,-87.866825,12600,2024
262576,I-294 SB to I-90 EB,41.986929,-87.861846,19900,2025
262577,I-190 EB TO RIVRD SB,41.982437,-87.863852,1600,2025
262578,Touhy Ave,42.009637,-87.884139,23200,2025
262579,Touhy Ave,42.00984,-87.879431,23200,2025
262580,Touhy Ave,42.009613,-87.884923,23200,2025
262581,Touhy Ave,42.010041,-87.871042,23200,2025
262582,Touhy Ave,42.009889,-87.876662,23200,2025
262583,Touhy Ave,42.009676,-87.883355,23200,2025
262584,Touhy Ave,42.010025,-87.871874,23200,2025
262585,Touhy Ave,42.01006,-87.870002,23200,2025
262586,Touhy Ave,42.00978,-87.881485,23200,2025
262587,Touhy Ave,42.009693,-87.882958,23200,2025
262588,Touhy Ave,42.009661,-87.883649,23200,2025
262589,Touhy Ave,42.009594,-87.885572,23200,2025
262590,Touhy Ave,42.009976,-87.873378,23200,2025
262591,Balmoral Ave,41.976379,-87.872857,3000,2022
262592,Balmoral Ave,41.976636,-87.868757,3000,2022
262593,Talcott Rd,42.009828,-87.858874,9200,2025
262594,Talcott Rd,42.009153,-87.858634,9200,2025
262595,Balmoral Ave,41.976815,-87.865367,3000,2022
262596,US-45/US-12 SB to I-,41.980077,-87.881619,1000,2025
262597,US-45/US-12 SB to I-,41.983301,-87.880268,1000,2025
262598,ORD SERV ROAD T5AREA,41.97661,-87.883499,2400,2022
262599,ORD SERV ROAD T5AREA,41.976643,-87.88034,1750,2022
262600,I-190 EB to US-45/US,41.976598,-87.88421,2400,2022
262601,I-90 EB TO I-I90 WB,41.989799,-87.869566,25800,2024
262602,I-90 EB TO I-I90 WB,41.985191,-87.870316,25800,2024
262603,I-90 EB TO I-I90 WB,41.983641,-87.873458,25800,2024
262604,I-90 EB TO I-I90 WB,41.983051,-87.874417,25800,2024
262605,GLENLAKE,41.990455,-87.863363,950,2022
262606,GLENLAKE,41.990781,-87.86449,950,2022
262607,GLENLAKE,41.989779,-87.861718,950,2022
262608,Touhy Ave,42.010371,-87.858971,22900,2025
262609,RIVRD NB TO I-190 EB,41.982158,-87.859458,1600,2025
262610,Orchard Pl,41.997839,-87.8828,1075,2022
262611,Orchard Pl,41.998848,-87.882795,1075,2022
262612,Balmoral Ave,41.976496,-87.870903,3000,2022
262613,Balmoral Ave,41.976263,-87.874645,3000,2022
262614,I-294 NB to Touhy Av,42.009712,-87.867248,5200,2024
262615,I-294 NB to Touhy Av,42.007458,-87.868082,5200,2024
262616,Prospect Ave,42.01871,-87.886646,425,2022
262617,I-190 EB to I-294 NB,41.982399,-87.868163,16800,2025
262618,I-190 EB to I-294 NB,41.98504,-87.869026,16800,2025
262619,I-190 EB to I-294 NB,41.982566,-87.869688,16800,2025
262620,Willow Creek Dr,41.991081,-87.863467,750,2022
262621,I-190 EB to US-45/US,41.976658,-87.889079,4900,2025
262622,I-190 EB to US-45/US,41.976826,-87.890045,4900,2025
262623,I-190 EB to US-45/US,41.976954,-87.890511,4900,2025
262624,I-190 EB to US-45/US,41.976624,-87.887001,4900,2025
262625,I-190 EB to US-45/US,41.977431,-87.891573,4900,2025
262626,I-190 WB TO I-294 SB,41.98219,-87.871866,16600,2025
262627,I-190 WB TO I-294 SB,41.979014,-87.869876,16600,2025
262628,COLEMAN SB TO I90EB,41.976916,-87.886793,4800,2025
262629,I-190 WB to US-45/US,41.981558,-87.879013,6900,2025
262630,I-190 WB to US-45/US,41.981851,-87.880996,6900,2025
262631,River Rd NB to I-294,42.011183,-87.870231,4000,2024
262632,River Rd NB to I-294,42.011521,-87.868863,4000,2024
262633,Balmoral Ave Extensi,41.978816,-87.880675,15100,2022
262634,I-190 EB to US-45/US,41.97666,-87.884467,15100,2022
262635,I-190 EB to US-45/US,41.976632,-87.885165,17450,2022
262636,Balmoral Ave Extensi,41.977909,-87.883729,15100,2022
262637,Balmoral Ave Extensi,41.976687,-87.877861,15100,2022
262638,Frontage Rd,42.012715,-87.886405,1150,2022
262639,Balmoral Ave Extensi,41.976196,-87.87645,15100,2022
262640,Balmoral Ave Extensi,41.977328,-87.878663,15100,2022
262641,Balmoral Ave Extensi,41.977595,-87.87902,15100,2022
262642,Unmarked,41.997513,-87.882798,1550,2022
262643,Unmarked,41.997014,-87.882795,1550,2022
262644,Pratt Ave,42.0026,-87.876809,2000,2022
262645,I-190 WB TO RIVER RD,41.984684,-87.863219,1900,2025
262646,I-190 WB TO RIVER RD,41.98508,-87.861408,1900,2025
262647,I-294 SB TO I-190 WB,41.988453,-87.869009,15500,2024
262648,RIVRD SB TO I-190 EB,41.982235,-87.86292,2200,2025
262649,I-90 EB TO I-294 NB,41.988576,-87.866626,19800,2024
262650,IL-72 SB to I-90 EB,42.00278,-87.888551,5700,2023
262651,I-190 WB TO US-45 NB,41.98362,-87.877323,7100,2025
262652,I-190 WB TO US-45 NB,41.982225,-87.87631,7100,2025
262653,I-190 WB TO US-45 NB,41.985677,-87.87857,7100,2025
262654,Touhy Ave,42.009572,-87.88628,21200,2025
262655,Touhy Ave,42.010301,-87.861701,27500,2025
262656,Touhy Ave,42.00946,-87.889754,21200,2025
262657,Touhy Ave,42.010359,-87.859387,27500,2025
262658,COLEMAN DR TO WB190,41.977928,-87.889523,3500,2025
262659,Touhy Ave,42.010181,-87.865637,27500,2025
262660,Touhy Ave,42.010267,-87.862878,27500,2025
262661,Touhy Ave,42.009508,-87.888263,21200,2025
262662,Touhy Ave,42.010342,-87.860029,27500,2025
262663,I-294 NB TO I-90 EB,41.985877,-87.866707,9300,2024
262664,Touhy Ave,42.01009,-87.868685,24600,2025
262665,Touhy Ave,42.010095,-87.868399,24600,2025
262666,Touhy Ave,42.010107,-87.867942,27500,2025
262667,Touhy Ave,42.010327,-87.860565,27500,2025
262668,I-294 NB TO I-90 EB,41.98702,-87.865038,9300,2024
262669,Touhy Ave,42.01007,-87.86949,24600,2025
262670,Touhy Ave,42.009543,-87.887182,21200,2025
262671,Touhy Ave,42.01008,-87.869069,24600,2025
262672,I-294 NB TO I-90 EB,41.987192,-87.863071,9300,2024
262673,Touhy Ave,42.010316,-87.860993,27500,2025
262674,Des Plaines River Rd,42.000446,-87.863665,25900,2025
262675,Des Plaines River Rd,41.977152,-87.862689,26100,2025
262676,Des Plaines River Rd,41.987423,-87.860508,28600,2022
262677,Des Plaines River Rd,41.980883,-87.861918,26100,2025
262678,Des Plaines River Rd,41.992749,-87.860523,22900,2022
262679,Des Plaines River Rd,41.979997,-87.862111,26100,2025
262680,Des Plaines River Rd,42.009788,-87.869406,25900,2025
262681,Des Plaines River Rd,42.012314,-87.871021,25300,2025
262682,Des Plaines River Rd,42.006252,-87.867022,25900,2025
262683,US-45/US-12 NB to I-,41.982911,-87.877577,2300,2025
262684,Des Plaines River Rd,42.00902,-87.868901,25900,2025
262685,Des Plaines River Rd,42.010557,-87.869881,25300,2025
262686,Des Plaines River Rd,41.998784,-87.862978,25900,2025
262687,Des Plaines River Rd,42.008004,-87.868202,25900,2025
262688,Des Plaines River Rd,42.007177,-87.867646,25900,2025
262689,Des Plaines River Rd,41.99385,-87.860971,22900,2022
262690,Des Plaines River Rd,42.011725,-87.870638,25300,2025
262691,Des Plaines River Rd,41.979052,-87.862289,26100,2025
262692,Des Plaines River Rd,41.995026,-87.861456,22900,2022
