bg_geoid,lat,lng,population,acs_vintage,jobs,lodes_vintage
170318045101,42.0049520,-88.1501365,1112,ACS 2020-2024 5-year,253,LODES8 2023
170318045102,41.9990818,-88.1471390,651,ACS 2020-2024 5-year,27,LODES8 2023
170318045103,41.9966592,-88.1611425,1855,ACS 2020-2024 5-year,32,LODES8 2023
170318045104,41.9986645,-88.1526634,969,ACS 2020-2024 5-year,21,LODES8 2023
170318045111,41.9934058,-88.1553401,977,ACS 2020-2024 5-year,92,LODES8 2023
170318045112,41.9912609,-88.1494502,1212,ACS 2020-2024 5-year,570,LODES8 2023
170318045121,42.0226321,-88.2274364,1659,ACS 2020-2024 5-year,370,LODES8 2023
170318045122,42.0155739,-88.2102555,2080,ACS 2020-2024 5-year,79,LODES8 2023
170318045131,42.0119021,-88.2373854,1136,ACS 2020-2024 5-year,314,LODES8 2023
170318045132,42.0070708,-88.2229402,1375,ACS 2020-2024 5-year,112,LODES8 2023
170318045133,42.0050045,-88.2109522,1236,ACS 2020-2024 5-year,78,LODES8 2023
170318045141,41.9987533,-88.2307015,884,ACS 2020-2024 5-year,800,LODES8 2023
170318045142,41.9904619,-88.2534781,3591,ACS 2020-2024 5-year,64,LODES8 2023
170318045143,41.9912137,-88.2231086,878,ACS 2020-2024 5-year,390,LODES8 2023
170318046031,42.0581381,-88.0633940,2278,ACS 2020-2024 5-year,15139,LODES8 2023
170318046032,42.0570247,-88.0384243,1492,ACS 2020-2024 5-year,10420,LODES8 2023
170318046033,42.0477069,-88.0484687,2488,ACS 2020-2024 5-year,31015,LODES8 2023
170318046061,42.0030815,-88.0412853,750,ACS 2020-2024 5-year,547,LODES8 2023
170318046062,42.0026707,-88.0544887,2748,ACS 2020-2024 5-year,266,LODES8 2023
170318046063,42.0112313,-88.0348614,1273,ACS 2020-2024 5-year,196,LODES8 2023
170318046064,42.0111842,-88.0540048,2276,ACS 2020-2024 5-year,390,LODES8 2023
170318046071,42.0003296,-88.0342183,1812,ACS 2020-2024 5-year,108,LODES8 2023
170318046072,41.9947314,-88.0704063,1823,ACS 2020-2024 5-year,3200,LODES8 2023
170318046073,41.9960368,-88.0457540,1196,ACS 2020-2024 5-year,44,LODES8 2023
170318046074,41.9949095,-88.0564904,1943,ACS 2020-2024 5-year,163,LODES8 2023
170318046081,42.0366447,-88.0650478,1525,ACS 2020-2024 5-year,449,LODES8 2023
170318046082,42.0416559,-88.0750687,417,ACS 2020-2024 5-year,10,LODES8 2023
170318046083,42.0338680,-88.0729963,1814,ACS 2020-2024 5-year,2615,LODES8 2023
170318046091,42.0343267,-88.0531536,2308,ACS 2020-2024 5-year,1657,LODES8 2023
170318046092,42.0242136,-88.0396291,2064,ACS 2020-2024 5-year,135,LODES8 2023
170318046093,42.0325058,-88.0380133,1325,ACS 2020-2024 5-year,5622,LODES8 2023
170318046101,42.0240925,-88.0510406,2110,ACS 2020-2024 5-year,324,LODES8 2023
170318046102,42.0181399,-88.0533662,661,ACS 2020-2024 5-year,14,LODES8 2023
170318046111,42.0118938,-88.0655481,1184,ACS 2020-2024 5-year,17,LODES8 2023
170318046112,42.0240283,-88.0750385,1861,ACS 2020-2024 5-year,656,LODES8 2023
170318046113,42.0227027,-88.0651174,1156,ACS 2020-2024 5-year,730,LODES8 2023
170318047011,42.0597636,-88.1346093,1214,ACS 2020-2024 5-year,503,LODES8 2023
170318047012,42.0573046,-88.1312547,1667,ACS 2020-2024 5-year,97,LODES8 2023
170318047013,42.0516883,-88.1606437,1773,ACS 2020-2024 5-year,5219,LODES8 2023
170318047014,42.0627758,-88.1281708,1706,ACS 2020-2024 5-year,2903,LODES8 2023
170318047051,42.0594346,-88.1136271,1410,ACS 2020-2024 5-year,61,LODES8 2023
170318047052,42.0583324,-88.1241794,1708,ACS 2020-2024 5-year,17,LODES8 2023
170318047053,42.0505495,-88.1204288,1198,ACS 2020-2024 5-year,334,LODES8 2023
170318047061,42.0550449,-88.1067312,1342,ACS 2020-2024 5-year,630,LODES8 2023
170318047062,42.0510169,-88.1079591,864,ACS 2020-2024 5-year,697,LODES8 2023
170318047091,42.0444192,-88.0844296,1051,ACS 2020-2024 5-year,1298,LODES8 2023
170318047092,42.0383257,-88.0981720,1808,ACS 2020-2024 5-year,16,LODES8 2023
170318047093,42.0300531,-88.0871032,2329,ACS 2020-2024 5-year,1322,LODES8 2023
170318047094,42.0410964,-88.0898433,1766,ACS 2020-2024 5-year,187,LODES8 2023
170318047095,42.0352821,-88.0869987,998,ACS 2020-2024 5-year,14,LODES8 2023
170318047101,42.0339671,-88.1101510,1032,ACS 2020-2024 5-year,37,LODES8 2023
170318047102,42.0310454,-88.0970442,857,ACS 2020-2024 5-year,36,LODES8 2023
170318047103,42.0291675,-88.1065493,1279,ACS 2020-2024 5-year,422,LODES8 2023
170318047104,42.0283708,-88.1145418,574,ACS 2020-2024 5-year,38,LODES8 2023
170318047111,42.0429628,-88.1408810,1374,ACS 2020-2024 5-year,300,LODES8 2023
170318047112,42.0360877,-88.1423003,1264,ACS 2020-2024 5-year,54,LODES8 2023
170318047113,42.0303362,-88.1386658,3912,ACS 2020-2024 5-year,357,LODES8 2023
170318047114,42.0362416,-88.1338003,1045,ACS 2020-2024 5-year,19,LODES8 2023
170318047121,42.0449553,-88.1334761,2281,ACS 2020-2024 5-year,271,LODES8 2023
170318047122,42.0287254,-88.1234733,796,ACS 2020-2024 5-year,41,LODES8 2023
170318047123,42.0346856,-88.1275296,2364,ACS 2020-2024 5-year,71,LODES8 2023
170318047131,42.0524130,-88.0835336,934,ACS 2020-2024 5-year,459,LODES8 2023
170318047132,42.0558018,-88.0885868,1938,ACS 2020-2024 5-year,132,LODES8 2023
170318047133,42.0566056,-88.0947472,991,ACS 2020-2024 5-year,4,LODES8 2023
170318047134,42.0517137,-88.0950465,645,ACS 2020-2024 5-year,483,LODES8 2023
170318047141,42.0589182,-88.0852882,1053,ACS 2020-2024 5-year,61,LODES8 2023
170318047142,42.0626986,-88.0886442,1481,ACS 2020-2024 5-year,2122,LODES8 2023
170318047143,42.0651121,-88.1062705,893,ACS 2020-2024 5-year,57,LODES8 2023
170318047151,42.0443215,-88.0947547,2496,ACS 2020-2024 5-year,56,LODES8 2023
170318047152,42.0456139,-88.1001833,1531,ACS 2020-2024 5-year,587,LODES8 2023
170318047161,42.0417937,-88.1106671,1635,ACS 2020-2024 5-year,654,LODES8 2023
170318047162,42.0430584,-88.1197091,1830,ACS 2020-2024 5-year,271,LODES8 2023
170318047163,42.0389467,-88.1057207,1046,ACS 2020-2024 5-year,21,LODES8 2023
170318048031,41.9964865,-88.0963995,1542,ACS 2020-2024 5-year,5609,LODES8 2023
170318048032,42.0088636,-88.0752538,1365,ACS 2020-2024 5-year,483,LODES8 2023
170318048033,42.0017115,-88.0774354,2235,ACS 2020-2024 5-year,1085,LODES8 2023
170318048041,41.9999289,-88.1324733,1399,ACS 2020-2024 5-year,28,LODES8 2023
170318048042,41.9925390,-88.1390855,2273,ACS 2020-2024 5-year,446,LODES8 2023
170318048043,41.9956306,-88.1417385,968,ACS 2020-2024 5-year,13,LODES8 2023
170318048044,41.9957077,-88.1178741,1459,ACS 2020-2024 5-year,189,LODES8 2023
170318048051,42.0218075,-88.1144589,1950,ACS 2020-2024 5-year,232,LODES8 2023
170318048052,42.0139920,-88.1401912,1078,ACS 2020-2024 5-year,49,LODES8 2023
170318048053,42.0214232,-88.1240878,1196,ACS 2020-2024 5-year,45,LODES8 2023
170318048054,42.0200417,-88.1362398,2974,ACS 2020-2024 5-year,614,LODES8 2023
170318048061,42.0101783,-88.1305351,878,ACS 2020-2024 5-year,17,LODES8 2023
170318048062,42.0079337,-88.1345286,814,ACS 2020-2024 5-year,15,LODES8 2023
170318048063,42.0086745,-88.1405759,1592,ACS 2020-2024 5-year,388,LODES8 2023
170318048071,42.0148743,-88.1147886,997,ACS 2020-2024 5-year,16,LODES8 2023
170318048072,42.0149399,-88.1241782,1265,ACS 2020-2024 5-year,20,LODES8 2023
170318048073,42.0079727,-88.1244297,2321,ACS 2020-2024 5-year,634,LODES8 2023
170318048074,42.0078989,-88.1148732,887,ACS 2020-2024 5-year,29,LODES8 2023
170318048081,42.0218907,-88.1063501,771,ACS 2020-2024 5-year,14,LODES8 2023
170318048082,42.0221699,-88.0999066,1105,ACS 2020-2024 5-year,31,LODES8 2023
170318048083,42.0219676,-88.0938212,793,ACS 2020-2024 5-year,37,LODES8 2023
170318048091,42.0153560,-88.1024382,1411,ACS 2020-2024 5-year,45,LODES8 2023
170318048092,42.0090607,-88.0976805,2107,ACS 2020-2024 5-year,82,LODES8 2023
170318048093,42.0094264,-88.1066343,1111,ACS 2020-2024 5-year,23,LODES8 2023
170318048101,42.0241173,-88.0852797,1122,ACS 2020-2024 5-year,554,LODES8 2023
170318048102,42.0186351,-88.0859700,718,ACS 2020-2024 5-year,147,LODES8 2023
170318048103,42.0151065,-88.0774535,2929,ACS 2020-2024 5-year,353,LODES8 2023
170318048104,42.0096630,-88.0871881,1912,ACS 2020-2024 5-year,436,LODES8 2023
170318049011,42.0645921,-87.9303827,1811,ACS 2020-2024 5-year,1192,LODES8 2023
170318049012,42.0609409,-87.9271936,1048,ACS 2020-2024 5-year,365,LODES8 2023
170318049013,42.0548600,-87.9262900,1274,ACS 2020-2024 5-year,135,LODES8 2023
170318049014,42.0571207,-87.9327501,491,ACS 2020-2024 5-year,411,LODES8 2023
170318049015,42.0620548,-87.9409113,1068,ACS 2020-2024 5-year,297,LODES8 2023
170318049016,42.0556170,-87.9380669,622,ACS 2020-2024 5-year,65,LODES8 2023
170318049021,42.0477929,-87.9258136,1340,ACS 2020-2024 5-year,61,LODES8 2023
170318049022,42.0486206,-87.9359157,1579,ACS 2020-2024 5-year,198,LODES8 2023
170318049023,42.0435494,-87.9362292,589,ACS 2020-2024 5-year,27,LODES8 2023
170318049024,42.0408254,-87.9266154,1663,ACS 2020-2024 5-year,25,LODES8 2023
170318049025,42.0395557,-87.9358854,778,ACS 2020-2024 5-year,24,LODES8 2023
170318050011,42.0629670,-87.9482432,838,ACS 2020-2024 5-year,58,LODES8 2023
170318050012,42.0626137,-87.9558380,1445,ACS 2020-2024 5-year,54,LODES8 2023
170318050013,42.0541778,-87.9466226,1559,ACS 2020-2024 5-year,66,LODES8 2023
170318050014,42.0523330,-87.9553662,965,ACS 2020-2024 5-year,49,LODES8 2023
170318050021,42.0447438,-87.9520856,1918,ACS 2020-2024 5-year,134,LODES8 2023
170318050022,42.0439624,-87.9434058,1737,ACS 2020-2024 5-year,369,LODES8 2023
170318050023,42.0407395,-87.9575814,1675,ACS 2020-2024 5-year,60,LODES8 2023
170318050024,42.0393211,-87.9456598,1334,ACS 2020-2024 5-year,501,LODES8 2023
170318050025,42.0385957,-87.9531320,788,ACS 2020-2024 5-year,602,LODES8 2023
170318051051,42.0630544,-88.0156135,925,ACS 2020-2024 5-year,355,LODES8 2023
170318051052,42.0547865,-88.0047186,2506,ACS 2020-2024 5-year,4022,LODES8 2023
170318051053,42.0612600,-88.0252886,1240,ACS 2020-2024 5-year,7292,LODES8 2023
170318051054,42.0601170,-88.0097336,1658,ACS 2020-2024 5-year,77,LODES8 2023
170318051055,42.0644699,-88.0106718,887,ACS 2020-2024 5-year,22,LODES8 2023
170318051061,42.0617551,-88.0053520,1289,ACS 2020-2024 5-year,821,LODES8 2023
170318051062,42.0606339,-87.9969080,1758,ACS 2020-2024 5-year,338,LODES8 2023
170318051071,42.0489498,-87.9778271,1999,ACS 2020-2024 5-year,253,LODES8 2023
170318051072,42.0472187,-87.9884067,1014,ACS 2020-2024 5-year,8590,LODES8 2023
170318051073,42.0362114,-87.9680523,701,ACS 2020-2024 5-year,155,LODES8 2023
170318051074,42.0306144,-87.9631404,2032,ACS 2020-2024 5-year,184,LODES8 2023
170318051075,42.0389466,-87.9755442,260,ACS 2020-2024 5-year,1114,LODES8 2023
170318051081,42.0390975,-87.9648714,1900,ACS 2020-2024 5-year,112,LODES8 2023
170318051082,42.0452413,-87.9645476,2558,ACS 2020-2024 5-year,241,LODES8 2023
170318051083,42.0477387,-87.9717325,967,ACS 2020-2024 5-year,731,LODES8 2023
170318051084,42.0420426,-87.9717267,845,ACS 2020-2024 5-year,23,LODES8 2023
170318051091,42.0539862,-87.9650428,1367,ACS 2020-2024 5-year,76,LODES8 2023
170318051092,42.0562982,-87.9867818,2309,ACS 2020-2024 5-year,202,LODES8 2023
170318051093,42.0547879,-87.9755487,912,ACS 2020-2024 5-year,170,LODES8 2023
170318051101,42.0626314,-87.9650753,2479,ACS 2020-2024 5-year,63,LODES8 2023
170318051102,42.0618391,-87.9741690,721,ACS 2020-2024 5-year,562,LODES8 2023
170318051103,42.0639888,-87.9797337,503,ACS 2020-2024 5-year,311,LODES8 2023
170318051104,42.0635638,-87.9866672,577,ACS 2020-2024 5-year,15,LODES8 2023
170318051111,42.0337019,-87.9244045,698,ACS 2020-2024 5-year,13,LODES8 2023
170318051112,42.0352977,-87.9317664,556,ACS 2020-2024 5-year,15,LODES8 2023
170318051113,42.0328670,-87.9359674,2595,ACS 2020-2024 5-year,922,LODES8 2023
170318051114,42.0355070,-87.9438078,1077,ACS 2020-2024 5-year,2779,LODES8 2023
170318051115,42.0272934,-87.9557760,1298,ACS 2020-2024 5-year,566,LODES8 2023
170318051116,42.0278708,-87.9477624,1742,ACS 2020-2024 5-year,1469,LODES8 2023
170318051121,42.0208349,-87.9337350,1466,ACS 2020-2024 5-year,3781,LODES8 2023
170318051122,42.0275739,-87.9298490,1757,ACS 2020-2024 5-year,140,LODES8 2023
170318052011,42.0635369,-87.8231887,1121,ACS 2020-2024 5-year,197,LODES8 2023
170318052012,42.0638566,-87.8348880,872,ACS 2020-2024 5-year,53,LODES8 2023
170318052013,42.0581982,-87.8332465,1987,ACS 2020-2024 5-year,836,LODES8 2023
170318052021,42.0632308,-87.8108472,703,ACS 2020-2024 5-year,100,LODES8 2023
170318052022,42.0579407,-87.8084347,534,ACS 2020-2024 5-year,14,LODES8 2023
170318052023,42.0583181,-87.8154473,1367,ACS 2020-2024 5-year,599,LODES8 2023
170318052024,42.0583118,-87.8224870,1280,ACS 2020-2024 5-year,283,LODES8 2023
170318053011,42.0419933,-87.8156768,726,ACS 2020-2024 5-year,359,LODES8 2023
170318053012,42.0475055,-87.8211288,1583,ACS 2020-2024 5-year,67,LODES8 2023
170318053013,42.0423701,-87.8240183,826,ACS 2020-2024 5-year,10,LODES8 2023
170318053021,42.0528117,-87.8201635,702,ACS 2020-2024 5-year,128,LODES8 2023
170318053022,42.0455849,-87.8116218,1576,ACS 2020-2024 5-year,57,LODES8 2023
170318053023,42.0517970,-87.8105867,1566,ACS 2020-2024 5-year,56,LODES8 2023
170318054011,42.0373538,-87.8199940,1590,ACS 2020-2024 5-year,181,LODES8 2023
170318054012,42.0295656,-87.8199363,1233,ACS 2020-2024 5-year,45,LODES8 2023
170318054013,42.0328426,-87.8295617,1507,ACS 2020-2024 5-year,84,LODES8 2023
170318054021,42.0388747,-87.8111985,1041,ACS 2020-2024 5-year,125,LODES8 2023
170318054022,42.0352196,-87.8112513,753,ACS 2020-2024 5-year,85,LODES8 2023
170318054023,42.0315719,-87.8112965,607,ACS 2020-2024 5-year,36,LODES8 2023
170318054024,42.0258809,-87.8103344,1512,ACS 2020-2024 5-year,1030,LODES8 2023
170318054025,42.0217294,-87.8132328,993,ACS 2020-2024 5-year,1545,LODES8 2023
170318055011,42.0140848,-87.8327896,1009,ACS 2020-2024 5-year,697,LODES8 2023
170318055012,42.0237758,-87.8451693,1570,ACS 2020-2024 5-year,229,LODES8 2023
170318055013,42.0199011,-87.8376746,1082,ACS 2020-2024 5-year,1143,LODES8 2023
170318055021,42.0230650,-87.8212812,1245,ACS 2020-2024 5-year,38,LODES8 2023
170318055022,42.0180045,-87.8223558,705,ACS 2020-2024 5-year,11,LODES8 2023
170318055023,42.0105376,-87.8233233,1458,ACS 2020-2024 5-year,974,LODES8 2023
170318055024,42.0167723,-87.8278313,834,ACS 2020-2024 5-year,2262,LODES8 2023
170318056001,42.0030970,-87.8359140,1000,ACS 2020-2024 5-year,100,LODES8 2023
170318056002,42.0059277,-87.8287983,1409,ACS 2020-2024 5-year,1706,LODES8 2023
170318056003,42.0003707,-87.8263151,1256,ACS 2020-2024 5-year,36,LODES8 2023
170318056004,41.9978460,-87.8327063,990,ACS 2020-2024 5-year,185,LODES8 2023
170318057011,42.0039095,-87.8421831,942,ACS 2020-2024 5-year,32,LODES8 2023
170318057012,41.9985632,-87.8428748,691,ACS 2020-2024 5-year,9,LODES8 2023
170318057013,42.0070752,-87.8499136,1443,ACS 2020-2024 5-year,310,LODES8 2023
170318057014,42.0032141,-87.8585646,1242,ACS 2020-2024 5-year,46,LODES8 2023
170318057015,41.9999993,-87.8509220,973,ACS 2020-2024 5-year,592,LODES8 2023
170318057021,41.9934152,-87.8408117,1009,ACS 2020-2024 5-year,197,LODES8 2023
170318057022,41.9915022,-87.8492845,1040,ACS 2020-2024 5-year,679,LODES8 2023
170318058011,42.0212688,-87.8576525,690,ACS 2020-2024 5-year,36,LODES8 2023
170318058012,42.0210405,-87.8672366,760,ACS 2020-2024 5-year,88,LODES8 2023
170318058013,42.0150100,-87.8588674,851,ACS 2020-2024 5-year,241,LODES8 2023
170318058021,42.0211819,-87.8521469,1535,ACS 2020-2024 5-year,354,LODES8 2023
170318058022,42.0160911,-87.8503766,644,ACS 2020-2024 5-year,23,LODES8 2023
170318058023,42.0132621,-87.8414948,1148,ACS 2020-2024 5-year,607,LODES8 2023
170318058024,42.0090894,-87.8407470,1060,ACS 2020-2024 5-year,98,LODES8 2023
170318058025,42.0115529,-87.8498182,706,ACS 2020-2024 5-year,17,LODES8 2023
170318059011,42.0378141,-87.8642208,1601,ACS 2020-2024 5-year,1897,LODES8 2023
170318059012,42.0353192,-87.8732357,1753,ACS 2020-2024 5-year,2085,LODES8 2023
170318059013,42.0276628,-87.8606146,851,ACS 2020-2024 5-year,164,LODES8 2023
170318059021,42.0362260,-87.8381505,326,ACS 2020-2024 5-year,125,LODES8 2023
170318059022,42.0344838,-87.8430365,1564,ACS 2020-2024 5-year,384,LODES8 2023
170318059023,42.0353320,-87.8532794,1570,ACS 2020-2024 5-year,6045,LODES8 2023
170318059024,42.0289697,-87.8382162,1451,ACS 2020-2024 5-year,19,LODES8 2023
170318059025,42.0306897,-87.8506300,868,ACS 2020-2024 5-year,32,LODES8 2023
170318059026,42.0272973,-87.8475396,837,ACS 2020-2024 5-year,84,LODES8 2023
170318060011,42.0615954,-87.8443211,1432,ACS 2020-2024 5-year,259,LODES8 2023
170318060012,42.0563205,-87.8531101,2080,ACS 2020-2024 5-year,2036,LODES8 2023
170318060013,42.0560683,-87.8453223,1468,ACS 2020-2024 5-year,206,LODES8 2023
170318060014,42.0623501,-87.8536309,636,ACS 2020-2024 5-year,7,LODES8 2023
170318060021,42.0521918,-87.8575456,1359,ACS 2020-2024 5-year,129,LODES8 2023
170318060022,42.0453515,-87.8760525,3856,ACS 2020-2024 5-year,284,LODES8 2023
170318060023,42.0481203,-87.8595364,892,ACS 2020-2024 5-year,77,LODES8 2023
170318060024,42.0450104,-87.8575198,859,ACS 2020-2024 5-year,289,LODES8 2023
170318060025,42.0413686,-87.8575753,834,ACS 2020-2024 5-year,503,LODES8 2023
170318060041,42.0515195,-87.8304670,1761,ACS 2020-2024 5-year,1638,LODES8 2023
170318060042,42.0421595,-87.8404336,3115,ACS 2020-2024 5-year,1796,LODES8 2023
170318060043,42.0487543,-87.8389558,2933,ACS 2020-2024 5-year,1050,LODES8 2023
170318060044,42.0437542,-87.8288858,699,ACS 2020-2024 5-year,395,LODES8 2023
170318060051,42.0452125,-87.8501753,1332,ACS 2020-2024 5-year,119,LODES8 2023
170318060052,42.0415563,-87.8512811,1104,ACS 2020-2024 5-year,272,LODES8 2023
170318060061,42.0529019,-87.8486028,1513,ACS 2020-2024 5-year,419,LODES8 2023
170318060062,42.0520891,-87.8530488,748,ACS 2020-2024 5-year,15,LODES8 2023
170318060063,42.0487223,-87.8526676,1305,ACS 2020-2024 5-year,21,LODES8 2023
170318060064,42.0491914,-87.8476857,645,ACS 2020-2024 5-year,13,LODES8 2023
170318061021,42.0505756,-87.8928341,2305,ACS 2020-2024 5-year,1787,LODES8 2023
170318061022,42.0416086,-87.9165184,964,ACS 2020-2024 5-year,126,LODES8 2023
170318061023,42.0471608,-87.9112886,914,ACS 2020-2024 5-year,873,LODES8 2023
170318061031,42.0627001,-87.9156384,1446,ACS 2020-2024 5-year,130,LODES8 2023
170318061032,42.0528897,-87.9173068,1254,ACS 2020-2024 5-year,327,LODES8 2023
170318061033,42.0565855,-87.9100483,1147,ACS 2020-2024 5-year,352,LODES8 2023
170318061034,42.0617397,-87.9045754,1466,ACS 2020-2024 5-year,2160,LODES8 2023
170318061041,42.0620810,-87.8664360,2102,ACS 2020-2024 5-year,15,LODES8 2023
170318061042,42.0612973,-87.8848165,1463,ACS 2020-2024 5-year,2352,LODES8 2023
170318061043,42.0595268,-87.8599883,1520,ACS 2020-2024 5-year,30,LODES8 2023
170318062011,42.0465043,-87.8924764,2804,ACS 2020-2024 5-year,156,LODES8 2023
170318062012,42.0444038,-87.8871415,1621,ACS 2020-2024 5-year,750,LODES8 2023
170318062021,42.0369232,-87.8925499,586,ACS 2020-2024 5-year,434,LODES8 2023
170318062022,42.0347172,-87.8849586,2686,ACS 2020-2024 5-year,46,LODES8 2023
170318062023,42.0405236,-87.8900860,1979,ACS 2020-2024 5-year,1057,LODES8 2023
170318063001,42.0435251,-87.9029056,686,ACS 2020-2024 5-year,41,LODES8 2023
170318063002,42.0402105,-87.8997745,663,ACS 2020-2024 5-year,83,LODES8 2023
170318063003,42.0345906,-87.8964024,543,ACS 2020-2024 5-year,436,LODES8 2023
170318063004,42.0325956,-87.9044858,825,ACS 2020-2024 5-year,25,LODES8 2023
170318063005,42.0361895,-87.9037925,815,ACS 2020-2024 5-year,14,LODES8 2023
170318063006,42.0396913,-87.9083841,588,ACS 2020-2024 5-year,13,LODES8 2023
170318064001,42.0288302,-87.8818220,1507,ACS 2020-2024 5-year,283,LODES8 2023
170318064002,42.0281591,-87.8885915,901,ACS 2020-2024 5-year,41,LODES8 2023
170318065011,42.0200800,-87.8918486,1221,ACS 2020-2024 5-year,60,LODES8 2023
170318065012,42.0129281,-87.8905404,1360,ACS 2020-2024 5-year,2198,LODES8 2023
170318065021,42.0225086,-87.8791868,691,ACS 2020-2024 5-year,372,LODES8 2023
170318065022,42.0190148,-87.8775972,654,ACS 2020-2024 5-year,27,LODES8 2023
170318065023,42.0133238,-87.8721695,1023,ACS 2020-2024 5-year,399,LODES8 2023
170318065024,42.0167172,-87.8846338,1487,ACS 2020-2024 5-year,1255,LODES8 2023
170318066001,42.0062379,-87.8777272,1538,ACS 2020-2024 5-year,232,LODES8 2023
170318066002,42.0010060,-87.8699865,1551,ACS 2020-2024 5-year,6618,LODES8 2023
170318067001,42.0512999,-87.7138955,1600,ACS 2020-2024 5-year,224,LODES8 2023
170318067002,42.0516944,-87.7221141,1003,ACS 2020-2024 5-year,155,LODES8 2023
170318067003,42.0516315,-87.7293543,760,ACS 2020-2024 5-year,135,LODES8 2023
170318067004,42.0587608,-87.7297695,999,ACS 2020-2024 5-year,70,LODES8 2023
170318068011,42.0636177,-87.7396309,825,ACS 2020-2024 5-year,119,LODES8 2023
170318068012,42.0572453,-87.7404524,1375,ACS 2020-2024 5-year,4546,LODES8 2023
170318068013,42.0516265,-87.7353984,1498,ACS 2020-2024 5-year,25,LODES8 2023
170318068014,42.0493550,-87.7405218,465,ACS 2020-2024 5-year,79,LODES8 2023
170318068021,42.0453719,-87.7365677,906,ACS 2020-2024 5-year,72,LODES8 2023
170318068022,42.0461836,-87.7439572,1498,ACS 2020-2024 5-year,42,LODES8 2023
170318068023,42.0422574,-87.7410175,983,ACS 2020-2024 5-year,103,LODES8 2023
170318069001,42.0601851,-87.7530852,679,ACS 2020-2024 5-year,9215,LODES8 2023
170318069002,42.0518163,-87.7515818,2559,ACS 2020-2024 5-year,480,LODES8 2023
