ein,funder,object_id,tax_yr,return_type,schema_version,tax_period_begin,tax_period_end,amended,grant_rows,parsed_sum,line3a,line25a,line25d,delta,status,bridge_note,chicago_rows,chicago_dollars,source_url,sha256,extraction_version
300040386,Tawani Charitable Distribution Fund,202243199349107519,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,123,8975441.0,8975441.0,,8543735.0,0.0,reconciled,row sum ties printed line-3a total within $1,48,5024465.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243199349107519_public.xml,e89a460379c8f668,phase2-2026-08-03.1
300040386,Tawani Charitable Distribution Fund,202323129349102317,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,125,8463534.0,8463534.0,,8056650.0,0.0,reconciled,row sum ties printed line-3a total within $1,55,4746270.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202323129349102317_public.xml,6f921be0a442da5e,phase2-2026-08-03.1
300040386,Tawani Charitable Distribution Fund,202413189349100726,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,106,8535628.0,8535628.0,,8106622.0,0.0,reconciled,row sum ties printed line-3a total within $1,43,4017298.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413189349100726_public.xml,7866312d6c657769,phase2-2026-08-03.1
300040386,Tawani Charitable Distribution Fund,202503119349102265,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,119,9552840.0,9552840.0,,9069088.0,0.0,reconciled,row sum ties printed line-3a total within $1,56,3888221.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503119349102265_public.xml,ce281d43f285d78f,phase2-2026-08-03.1
311530248,Frechette Family Foundation,202211199349101801,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,1,10038750.0,10038750.0,,10038750.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211199349101801_public.xml,0463ca6911068a89,phase2-2026-08-03.1
311530248,Frechette Family Foundation,202323119349100837,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,78,8971533.0,8971533.0,,8971533.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,1035000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202323119349100837_public.xml,3234b5a848e25bad,phase2-2026-08-03.1
311530248,Frechette Family Foundation,202413169349101241,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,96,8760086.0,8760086.0,,8760086.0,0.0,reconciled,row sum ties printed line-3a total within $1,34,2000000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413169349101241_public.xml,f378b6b0253b1a6b,phase2-2026-08-03.1
311530248,Frechette Family Foundation,202513179349103311,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,83,7712693.0,7712693.0,,7712693.0,0.0,reconciled,row sum ties printed line-3a total within $1,38,2427000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513179349103311_public.xml,bf2d365b97562ea1,phase2-2026-08-03.1
356932298,Tull Family Foundation,202233199349111013,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,31,11568100.0,11568100.0,,11568100.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202233199349111013_public.xml,90ae2812bc1dbe03,phase2-2026-08-03.1
356932298,Tull Family Foundation,202323199349106457,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,27,7436200.0,7436200.0,,7436200.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202323199349106457_public.xml,53803f2986221556,phase2-2026-08-03.1
356932298,Tull Family Foundation,202403209349104585,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,26,11268000.0,11268000.0,,11268000.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 1 row(s) ($500,000) back from publication",0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403209349104585_public.xml,03e13e79c4059d4d,phase2-2026-08-03.1
356932298,Tull Family Foundation,202543219349108229,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,25,14915000.0,14915000.0,,14915000.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543219349108229_public.xml,f79f8a60f3e0522b,phase2-2026-08-03.1
357258667,Leroy Philanthropic TR,202211319349101206,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,1,3286807.0,3286807.0,,3286807.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211319349101206_public.xml,c417dbfdfba942a3,phase2-2026-08-03.1
357258667,Leroy Philanthropic TR,202311219349100811,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,1,6684465.0,6684465.0,,6684465.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202311219349100811_public.xml,ee1d7abe0f1b03cf,phase2-2026-08-03.1
357258667,Leroy Philanthropic TR,202421309349101842,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,1,5320910.0,5320910.0,,5320910.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421309349101842_public.xml,74f2236dca2ae205,phase2-2026-08-03.1
357258667,Leroy Philanthropic TR,202531269349102508,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,1,5658064.0,5658064.0,,5658064.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531269349102508_public.xml,228245f16143f456,phase2-2026-08-03.1
362167943,Visiting Nurse Association of Chicago,202301329349103035,2021,990PF,2021v4.2,2021-07-01,2022-06-30,N,68,3004320.0,3004320.0,,3004320.0,0.0,reconciled,row sum ties printed line-3a total within $1,44,1911734.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301329349103035_public.xml,430da6b08a3ec4f1,phase2-2026-08-03.1
362167943,Visiting Nurse Association of Chicago,202431299349102743,2022,990PF,2022v5.0,2022-07-01,2023-06-30,N,75,3116650.0,3116650.0,,3116650.0,0.0,reconciled,row sum ties printed line-3a total within $1,48,2128750.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202431299349102743_public.xml,e98a458e8e9e0697,phase2-2026-08-03.1
362167943,Visiting Nurse Association of Chicago,202521329349100617,2023,990PF,2023v6.0,2023-07-01,2024-06-30,N,71,3226409.0,3226409.0,,3226409.0,0.0,reconciled,row sum ties printed line-3a total within $1,54,2627259.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521329349100617_public.xml,ab9bfdc1381b506e,phase2-2026-08-03.1
362167943,Visiting Nurse Association of Chicago,202640649349100514,2024,990PF,2024v5.5,2024-07-01,2025-06-30,N,64,3324209.0,3324209.0,,3324209.0,0.0,reconciled,row sum ties printed line-3a total within $1,45,2483909.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202640649349100514_public.xml,63447cae065fa34e,phase2-2026-08-03.1
362429540,Retirement Research Foundation,202233189349104523,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,2,7856332.0,7856332.0,,7856332.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202233189349104523_public.xml,b6f71ff367264c56,phase2-2026-08-03.1
362429540,Retirement Research Foundation,202343119349100339,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,2,8326890.0,8326890.0,,8326890.0,0.0,reconciled,row sum ties printed line-3a total within $1,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202343119349100339_public.xml,646ec5bb845ca842,phase2-2026-08-03.1
362429540,Retirement Research Foundation,202403199349101515,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,232,2255561.0,2255561.0,,6673919.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 231 row(s) ($6,673,919) back from publication",0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403199349101515_public.xml,c7d0d130c314323d,phase2-2026-08-03.1
362429540,Retirement Research Foundation,202543219349103299,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,257,5274366.0,5274366.0,,7842119.0,0.0,reconciled,row sum ties printed line-3a total within $1,96,2247590.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543219349103299_public.xml,391896493418c0aa,phase2-2026-08-03.1
362490808,The Poetry Foundation,202223199349102302,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,280,1997470.0,1997470.0,,1997470.0,0.0,reconciled,row sum ties printed line-3a total within $1,15,142500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202223199349102302_public.xml,f8dba3e1f495547c,phase2-2026-08-03.1
362490808,The Poetry Foundation,202303149349100145,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,414,4312460.0,4312460.0,,4312460.0,0.0,reconciled,row sum ties printed line-3a total within $1,18,485930.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303149349100145_public.xml,cff6b1a224b92835,phase2-2026-08-03.1
362490808,The Poetry Foundation,202413169349102436,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,163,3524622.0,3524622.0,,3524622.0,0.0,reconciled,row sum ties printed line-3a total within $1,24,694119.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413169349102436_public.xml,dfe2d16007c42763,phase2-2026-08-03.1
362490808,The Poetry Foundation,202543149349102334,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,179,4207326.0,4207326.0,,4207326.0,0.0,reconciled,row sum ties printed line-3a total within $1,38,891904.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543149349102334_public.xml,cb1ba5a503932d15,phase2-2026-08-03.1
362498125,W Clement & Jessie V Stone Foundation,202213199349106556,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,113,5027950.0,5027950.0,,5027950.0,0.0,reconciled,row sum ties printed line-3a total within $1,31,1333150.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202213199349106556_public.xml,75931eb3e7302d04,phase2-2026-08-03.1
362498125,W Clement & Jessie V Stone Foundation,202333189349106268,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,95,5165300.0,5165300.0,,5165300.0,0.0,reconciled,row sum ties printed line-3a total within $1,24,1247150.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333189349106268_public.xml,d29bd73bd67c70ed,phase2-2026-08-03.1
362498125,W Clement & Jessie V Stone Foundation,202413189349103901,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,96,5172800.0,5172800.0,,5172800.0,0.0,reconciled,row sum ties printed line-3a total within $1,24,1276650.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413189349103901_public.xml,b45394ee80201828,phase2-2026-08-03.1
362498125,W Clement & Jessie V Stone Foundation,202543109349102004,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,97,5156250.0,5156250.0,,5185800.0,0.0,reconciled,row sum ties printed line-3a total within $1,25,1364500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543109349102004_public.xml,1708ecd36537dd82,phase2-2026-08-03.1
362999442,Terra Foundation for American Art,202341359349102019,2021,990PF,2021v4.2,2021-07-01,2022-06-30,N,116,12354606.0,12354606.0,,12354606.0,0.0,reconciled,row sum ties printed line-3a total within $1,33,5403195.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202341359349102019_public.xml,d7ec79d46c9ed7de,phase2-2026-08-03.1
362999442,Terra Foundation for American Art,202431369349105228,2022,990PF,2022v5.0,2022-07-01,2023-06-30,N,225,14683815.0,14683815.0,,14683815.0,0.0,reconciled,row sum ties printed line-3a total within $1,41,1516300.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202431369349105228_public.xml,aedd5a8382130632,phase2-2026-08-03.1
362999442,Terra Foundation for American Art,202531359349101938,2023,990PF,2023v6.0,2023-07-01,2024-06-30,N,199,14322498.0,14322498.0,,14322498.0,0.0,reconciled,row sum ties printed line-3a total within $1,52,3538650.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531359349101938_public.xml,f8410e1014a6cbbc,phase2-2026-08-03.1
363025967,Coleman Foundation INC,202222989349100122,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,162,8396354.0,8396354.0,,8396354.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 1 row(s) ($45,131) back from publication",76,4606888.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202222989349100122_public.xml,464343c2cb8711a1,phase2-2026-08-03.1
363025967,Coleman Foundation INC,202303119349101510,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,229,9659383.0,9659383.0,,9659383.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 1 row(s) ($177,508) back from publication",108,5545800.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303119349101510_public.xml,079388d389739032,phase2-2026-08-03.1
363025967,Coleman Foundation INC,202442929349100009,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,208,7884402.0,7884402.0,,7884402.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 1 row(s) ($86,822) back from publication",104,4199650.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202442929349100009_public.xml,f495e4d325b7dd68,phase2-2026-08-03.1
363025967,Coleman Foundation INC,202522949349100012,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,185,9106508.0,9106508.0,,9106508.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 1 row(s) ($116,508) back from publication",102,5532000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202522949349100012_public.xml,762124287be3dd87,phase2-2026-08-03.1
363092291,William Blair & Company Foundation,202211299349102891,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,1,3221235.0,3221235.0,,3221235.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211299349102891_public.xml,e5cfc838a9404e7d,phase2-2026-08-03.1
363092291,William Blair & Company Foundation,202331819349100903,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,1,2667996.0,2667996.0,,2667996.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202331819349100903_public.xml,d6fbf427f58939a7,phase2-2026-08-03.1
363092291,William Blair & Company Foundation,202411599349100111,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,1,2900941.0,2900941.0,,2900941.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202411599349100111_public.xml,120bae2d603cd7b7,phase2-2026-08-03.1
363092291,William Blair & Company Foundation,202521329349102192,2024,990PF,2024v5.1,2024-01-01,2024-12-31,N,1,2089332.0,2089332.0,,2089332.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521329349102192_public.xml,125617da4ecd0498,phase2-2026-08-03.1
363305162,Patrick G and Shirley W Ryan Foundation,202201339349104555,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,93,12088087.0,12088087.0,,12088087.0,0.0,reconciled,row sum ties printed line-3a total within $1,52,8620087.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202201339349104555_public.xml,440f9bd283f128af,phase2-2026-08-03.1
363305162,Patrick G and Shirley W Ryan Foundation,202343199349107854,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,93,9978834.0,9978834.0,,9978834.0,0.0,reconciled,row sum ties printed line-3a total within $1,56,8478584.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202343199349107854_public.xml,26d4502b8434fa30,phase2-2026-08-03.1
363305162,Patrick G and Shirley W Ryan Foundation,202403059349102000,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,97,6879873.0,6879873.0,,6879873.0,0.0,reconciled,row sum ties printed line-3a total within $1,53,5287873.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403059349102000_public.xml,4fd6f6c25c899014,phase2-2026-08-03.1
363305162,Patrick G and Shirley W Ryan Foundation,202513169349103596,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,89,12904112.0,12904112.0,,12904112.0,0.0,reconciled,row sum ties printed line-3a total within $1,51,11329112.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513169349103596_public.xml,fb0f7bf27b22f653,phase2-2026-08-03.1
363481541,T Kimball Brooker Foundation,202330639349100103,2021,990PF,2021v4.2,2021-11-01,2022-10-31,N,25,337135.0,337135.0,,337135.0,0.0,reconciled,row sum ties printed line-3a total within $1,5,97750.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202330639349100103_public.xml,595daee7840e63b1,phase2-2026-08-03.1
363481541,T Kimball Brooker Foundation,202402609349101065,2022,990PF,2022v5.0,2022-11-01,2023-10-31,N,19,3265040.0,3265040.0,,3265040.0,0.0,reconciled,row sum ties printed line-3a total within $1,2,17725.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402609349101065_public.xml,a5dd4f595fba96b2,phase2-2026-08-03.1
363481541,T Kimball Brooker Foundation,202532589349101013,2023,990PF,2023v6.0,2023-11-01,2024-10-31,N,16,14203829.0,14203829.0,,14203829.0,0.0,reconciled,row sum ties printed line-3a total within $1,3,6200.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202532589349101013_public.xml,539a86bc67c82978,phase2-2026-08-03.1
363680666,Malott Family Foundation,202243149349102294,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,39,4890000.0,4890000.0,,4890000.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 3 row(s) ($900,000) back from publication",22,2335000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202243149349102294_public.xml,a8ee4e63a81a17cd,phase2-2026-08-03.1
363680666,Malott Family Foundation,202303139349102260,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,34,3633000.0,3633000.0,,3633000.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 3 row(s) ($1,200,000) back from publication",17,825500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303139349102260_public.xml,38f8637ba634d6c6,phase2-2026-08-03.1
363680666,Malott Family Foundation,202413199349105916,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,41,7155000.0,7155000.0,,7155000.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 3 row(s) ($1,275,000) back from publication",14,2545000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413199349105916_public.xml,f8f2127c687febd4,phase2-2026-08-03.1
363680666,Malott Family Foundation,202543189349100819,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,42,7100000.0,7100000.0,,7100000.0,0.0,reconciled,"row sum ties printed line-3a total within $1 | review pass held 3 row(s) ($1,200,000) back from publication",14,2710000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543189349100819_public.xml,864c5a40f6648cea,phase2-2026-08-03.1
363852559,Margot and Thomas Pritzker Family Foundation,202223189349103077,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,38,3091333.0,3091333.0,,3091333.0,0.0,reconciled,row sum ties printed line-3a total within $1,20,1999500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202223189349103077_public.xml,4b24d6326df3dbb0,phase2-2026-08-03.1
363852559,Margot and Thomas Pritzker Family Foundation,202333189349101033,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,54,5279833.0,5279833.0,,5279833.0,0.0,reconciled,row sum ties printed line-3a total within $1,21,1885500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333189349101033_public.xml,4a2ae525815ba208,phase2-2026-08-03.1
363852559,Margot and Thomas Pritzker Family Foundation,202403199349102305,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,45,6578598.0,6578598.0,,6578598.0,0.0,reconciled,row sum ties printed line-3a total within $1,18,1407000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403199349102305_public.xml,715366eec68bce72,phase2-2026-08-03.1
363852559,Margot and Thomas Pritzker Family Foundation,202513179349102636,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,30,5258583.0,5258583.0,,5258583.0,0.0,reconciled,row sum ties printed line-3a total within $1,14,1265500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513179349102636_public.xml,41347c1d096c4617,phase2-2026-08-03.1
363913323,Canning Foundation,202211369349105066,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,97,3590034.0,3590034.0,,3590034.0,0.0,reconciled,row sum ties printed line-3a total within $1,58,2627692.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202211369349105066_public.xml,efe2e6d5a490b7c0,phase2-2026-08-03.1
363913323,Canning Foundation,202301609349100900,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,89,7182604.0,7182604.0,,7182604.0,0.0,reconciled,row sum ties printed line-3a total within $1,53,5280500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202301609349100900_public.xml,b6de0b5af7f94cde,phase2-2026-08-03.1
363913323,Canning Foundation,202421779349100512,2023,990PF,2023v5.0,2023-01-01,2023-12-31,N,90,7326939.0,7326939.0,,7326939.0,0.0,reconciled,row sum ties printed line-3a total within $1,56,5604523.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202421779349100512_public.xml,8e42b61339a7557d,phase2-2026-08-03.1
363913323,Canning Foundation,202521929349100307,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,65,8627571.0,8627571.0,,8627571.0,0.0,reconciled,row sum ties printed line-3a total within $1,36,4111528.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521929349100307_public.xml,a8f8909d5f47f704,phase2-2026-08-03.1
363925857,Foglia Family Foundation,202310419349100011,2021,990PF,2021v4.2,2021-10-01,2022-09-30,N,78,4286153.0,4286153.0,,4286153.0,0.0,reconciled,row sum ties printed line-3a total within $1,12,558750.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202310419349100011_public.xml,97ecc092b0863c17,phase2-2026-08-03.1
363925857,Foglia Family Foundation,202440389349100509,2022,990PF,2022v5.0,2022-10-01,2023-09-30,N,120,11776741.0,11776741.0,,11776741.0,0.0,reconciled,row sum ties printed line-3a total within $1,23,3109500.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202440389349100509_public.xml,bd7192fbe0dcb0de,phase2-2026-08-03.1
363925857,Foglia Family Foundation,202500529349100310,2023,990PF,2023v6.0,2023-10-01,2024-09-30,N,121,13075643.0,13075643.0,,13075643.0,0.0,reconciled,row sum ties printed line-3a total within $1,26,4073800.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202500529349100310_public.xml,511684fee8dc8908,phase2-2026-08-03.1
363925857,Foglia Family Foundation,202640409349100714,2024,990PF,2024v5.5,2024-10-01,2025-09-30,N,116,14884472.0,14884472.0,,14884472.0,0.0,reconciled,row sum ties printed line-3a total within $1,27,6670222.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202640409349100714_public.xml,5336efd9c34f87ec,phase2-2026-08-03.1
363943431,McDougal Family Foundation,202203189349100635,2021,990PF,2021v4.1,2021-01-01,2021-12-31,N,1,3065000.0,3065000.0,,3065000.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202203189349100635_public.xml,67859e2e5470a018,phase2-2026-08-03.1
363943431,McDougal Family Foundation,202303109349100525,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,1,3000000.0,3000000.0,,3000000.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202303109349100525_public.xml,757a5d12d0d0890d,phase2-2026-08-03.1
363943431,McDougal Family Foundation,202413189349102141,2023,990PF,2023v5.1,2023-01-01,2023-12-31,N,1,3669000.0,3669000.0,,3669000.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202413189349102141_public.xml,8c4c4901c70b5df3,phase2-2026-08-03.1
363943431,McDougal Family Foundation,202543179349100449,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,1,5844345.0,5844345.0,,5844345.0,0.0,known_attachment_gap,grant schedule is a single attachment aggregate; itemization not public,0,0.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543179349100449_public.xml,67d8e1c6de6701ed,phase2-2026-08-03.1
364146804,SF Foundation,202340469349101124,2021,990PF,2021v4.2,2021-01-01,2021-12-31,N,11,4900000.0,4900000.0,,4900000.0,0.0,reconciled,row sum ties printed line-3a total within $1,6,2125000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202340469349101124_public.xml,60cc5acf9ef92795,phase2-2026-08-03.1
364146804,SF Foundation,202333199349106788,2022,990PF,2022v5.0,2022-01-01,2022-12-31,N,11,3900000.0,3900000.0,,3900000.0,0.0,reconciled,row sum ties printed line-3a total within $1,6,2130000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202333199349106788_public.xml,2755dff5b34bb124,phase2-2026-08-03.1
364146804,SF Foundation,202540349349100119,2023,990PF,2023v6.0,2023-01-01,2023-12-31,N,11,4420000.0,4420000.0,,4420000.0,0.0,reconciled,row sum ties printed line-3a total within $1,6,2140000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202540349349100119_public.xml,976d92b89352fabb,phase2-2026-08-03.1
364146804,SF Foundation,202503219349102100,2024,990PF,2024v5.2,2024-01-01,2024-12-31,N,11,2420000.0,2420000.0,,2420000.0,0.0,reconciled,row sum ties printed line-3a total within $1,5,130000.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503219349102100_public.xml,4c54de4d3d1f76ae,phase2-2026-08-03.1
364170236,Ernest Wentcher Educational Fund,202321919349100607,2021,990PF,2021v4.0,2021-07-01,2022-06-30,N,115,2840760.0,2840760.0,,2847760.0,0.0,reconciled,row sum ties printed line-3a total within $1,10,514622.0,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202321919349100607_public.xml,2a3b083f40d1bcab,phase2-2026-08-03.1
