record_id,program_name,program_slug,funding_law,assistance_type,program_state,opportunity_status,amount_context,sba_loan_number,approval_date,source_approval_date,legal_business_name,source_business_name,dba_trade_name,franchise_name,published_street_address,published_city,published_state,published_zip,location_precision,grant_amount_usd,rural_urban_indicator,hubzone_indicator,congressional_district,grant_purp_cons_outdoor_seating,grant_purpose_covered_supplier,grant_purpose_debt,grant_purpose_food,grant_purpose_maintenance_indoor,grant_purpose_operations,grant_purpose_payroll,grant_purpose_rent,grant_purpose_supplies,grant_purpose_utility,legal_organization_type,lmi_indicator,socioeconomic_indicator,veteran_indicator,women_owned_indicator,restaurant_type,source_url,source_download_url,source_version
sba-rrf-2472439005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2472439005,2021-05-16,05/16/2021,Alisaga corporation,Alisaga corporation,,,3449 W Irving Park Rd,Chicago,IL,60618,published_street_address_ungeocoded,20029.00,U,N,IL-04,Y,N,N,N,N,N,Y,Y,N,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2472539000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2472539000,2021-05-16,05/16/2021,J & J Lee Chop Suey Inc,J & J Lee Chop Suey Inc,,,2415 W Diversey Ave,Chicago,IL,60647,published_street_address_ungeocoded,178481.00,U,N,IL-04,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2473689001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2473689001,2021-05-16,05/16/2021,CMM FOOD SERVICES INC,CMM FOOD SERVICES INC,,,3512 E 112th St,Chicago,IL,60617,published_street_address_ungeocoded,305801.02,U,N,IL-01,N,N,N,Y,N,Y,Y,Y,Y,Y,Corporation,Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2473779004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2473779004,2021-05-16,05/16/2021,Goc Inc,Goc Inc,,,4715 W 63rd St,Chicago,IL,60629,published_street_address_ungeocoded,317594.00,U,N,IL-01,N,N,Y,Y,Y,Y,Y,N,Y,Y,Subchapter S Corporation,Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2474139002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2474139002,2021-05-16,05/16/2021,Shastriji Associates Corp,Shastriji Associates Corp,,Dunkin' Donuts,2340 W 52nd St,Chicago,IL,60609,published_street_address_ungeocoded,10560.00,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2474889004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2474889004,2021-05-16,05/16/2021,B & Y INC,B & Y INC,,,1342 N WELLS,CHICAGO,IL,60610,published_street_address_ungeocoded,225767.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2475249002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2475249002,2021-05-16,05/16/2021,zentredi,zentredi,,,1519 W 18th St,Chicago,IL,60608,published_street_address_ungeocoded,223175.82,U,Y,IL-03,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2475669010,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2475669010,2021-05-16,05/16/2021,LIN'S GARDEN OF CHICAGO INC,LIN'S GARDEN OF CHICAGO INC,,,3925 W Lawrence Ave,Chicago,IL,60625,published_street_address_ungeocoded,359177.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2477779001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2477779001,2021-05-16,05/16/2021,Dejuras Madison Corp,Dejuras Madison Corp,,Dunkin' Donuts,1519 W Madison St,Chicago,IL,60607,published_street_address_ungeocoded,128705.00,U,N,IL-07,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant && Other,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2478419000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2478419000,2021-05-16,05/16/2021,Yasa Inc,Yasa Inc,,Dunkin' Donut/Baskin-Robbins Co-Brand,75 E Washington St,Chicago,IL,60602,published_street_address_ungeocoded,329973.50,U,N,IL-07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2479569001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2479569001,2021-05-16,05/16/2021,Chicago Belmont Donuts Inc,Chicago Belmont Donuts Inc,,Dunkin' Donuts,3001 W Belmont Ave,Chicago,IL,60618,published_street_address_ungeocoded,29769.44,U,N,IL-04,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2479719009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2479719009,2021-05-16,05/16/2021,TKO Inc,TKO Inc,,Dunkin' Donuts,303 E Wacker Dr,Chicago,IL,60601,published_street_address_ungeocoded,249072.00,U,N,IL-07,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2479789008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2479789008,2021-05-16,05/16/2021,M & M FAST FOOD INC,M & M FAST FOOD INC,,,9151 S Ashland Ave,Chicago,IL,60620,published_street_address_ungeocoded,209372.84,U,Y,IL-01,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Restaurant && Caterer && Snack and Nonalcoholic Beverage Bar && Other,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2480149001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2480149001,2021-05-16,05/16/2021,Yakat Enterprises Inc,Yakat Enterprises Inc,,Dunkin' Donuts,404 N Wabash Ave,Chicago,IL,60611,published_street_address_ungeocoded,294699.50,U,N,IL-07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2480919007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2480919007,2021-05-16,05/16/2021,La Bruquena Restaurant & Lounge Inc,La Bruquena Restaurant & Lounge Inc,,,2726 W Division St,Chicago,IL,60622,published_street_address_ungeocoded,159089.13,U,Y,IL-04,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Corporation,N,Y,Y,Y,"Restaurant && Bar, Saloon, Lounge, Tavern && Caterer",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2481279007,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2481279007,2021-05-16,05/16/2021,PEARL INC,PEARL INC,,Subway,3021 N CLARK ST,CHICAGO,IL,60657,published_street_address_ungeocoded,152541.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2481809000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2481809000,2021-05-16,05/16/2021,NEW ZAKS USA Inc,NEW ZAKS USA Inc,,IHOP,4210 N Cicero Ave,Chicago,IL,60641,published_street_address_ungeocoded,203183.00,U,N,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2482259003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2482259003,2021-05-16,05/16/2021,Shiv I Inc,Shiv I Inc,,Subway,3477 S King Dr,Chicago,IL,60616,published_street_address_ungeocoded,113826.00,U,Y,IL-01,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2483129001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2483129001,2021-05-16,05/16/2021,W Lake Street Holdings LLC,W Lake Street Holdings LLC,,,1113 W Lake St,Chicago,IL,60607,published_street_address_ungeocoded,41044.97,U,Y,IL-07,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,Y,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2483299006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2483299006,2021-05-16,05/16/2021,LAS DELICIAS LATINAS INC,LAS DELICIAS LATINAS INC,,,4010 4012 W MONTROSE AVE,CHICAGO,IL,60641,published_street_address_ungeocoded,42387.00,U,N,IL-04,N,N,N,N,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2483339005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2483339005,2021-05-16,05/16/2021,Del alma restaurant group llc,Del alma restaurant group llc,,,1904 W North Ave,Chicago,IL,60622,published_street_address_ungeocoded,246127.05,U,N,IL-04,N,N,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2483399001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2483399001,2021-05-16,05/16/2021,Semi foods Inc,Semi foods Inc,,Subway,4101 W Lawrence Ave,Chicago,IL,60630,published_street_address_ungeocoded,23614.00,U,N,IL-04,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2484049003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2484049003,2021-05-16,05/16/2021,PERCY INC,PERCY INC,,,2134 S Michigan Ave,Chicago,IL,60616,published_street_address_ungeocoded,180708.00,U,N,IL-01,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2484239001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2484239001,2021-05-16,05/16/2021,Mark II Ltd.,Mark II Ltd.,,,7436 N Western Ave,Chicago,IL,60645,published_street_address_ungeocoded,327959.22,U,N,IL-09,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,Y,Y,"Bar, Saloon, Lounge, Tavern",https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2484479003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2484479003,2021-05-16,05/16/2021,Nano Lakeview Inc.,Nano Lakeview Inc.,,,3955 N Broadway St,Chicago,IL,60613,published_street_address_ungeocoded,79336.00,U,N,IL-05,N,Y,N,Y,N,N,Y,Y,Y,N,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2484499009,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2484499009,2021-05-16,05/16/2021,Kohan kaku corp,Kohan kaku corp,,,730 W Maxwell St,Chicago,IL,60607,published_street_address_ungeocoded,36744.00,U,Y,IL-07,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2485999008,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2485999008,2021-05-16,05/16/2021,Ice Max,Ice Max,,,2227 S Wentworth Ave,Chicago,IL,60616,published_street_address_ungeocoded,143967.63,U,Y,IL-01,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2486589005,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2486589005,2021-05-16,05/16/2021,Caf Jumping Bean Inc,Caf Jumping Bean Inc,,,1439 W 18th St,Chicago,IL,60608,published_street_address_ungeocoded,4490.00,U,Y,IL-03,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2486769000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2486769000,2021-05-16,05/16/2021,Flip 1202 Inc,Flip 1202 Inc,,IHOP,5929 N Lincoln Ave,Chicago,IL,60659,published_street_address_ungeocoded,299959.00,U,N,IL-05,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2487819004,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2487819004,2021-05-16,05/16/2021,Taqueria Lapaz,Taqueria Lapaz,,,5052 W Armitage Ave,Chicago,IL,60639,published_street_address_ungeocoded,84452.50,U,Y,IL-04,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2489329003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2489329003,2021-05-16,05/16/2021,Some Like It Black Creative Arts Bar,Some Like It Black Creative Arts Bar,,,4259 S Cottage Grove Ave,Chicago,IL,60653,published_street_address_ungeocoded,66537.69,U,Y,IL-01,N,N,N,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,Y,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2489749000,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2489749000,2021-05-16,05/16/2021,SMITH & WELLS LLC,SMITH & WELLS LLC,,,188 W Randolph St,Chicago,IL,60601,published_street_address_ungeocoded,1826497.00,U,N,IL-07,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Limited  Liability Company(LLC),N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2491029006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2491029006,2021-05-16,05/16/2021,RAVI SUB INC,RAVI SUB INC,,Subway,1904 N WESTERN AVE,CHICAGO,IL,60647,published_street_address_ungeocoded,79293.00,U,Y,IL-04,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Subchapter S Corporation,N,Y,N,Y,Restaurant && Caterer,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2491169002,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2491169002,2021-05-16,05/16/2021,Chicago Fondue Stube Inc.,Chicago Fondue Stube Inc.,,,2717 W Peterson Ave,Chicago,IL,60659,published_street_address_ungeocoded,142566.00,U,N,IL-05,N,N,Y,N,N,N,N,Y,N,Y,Subchapter S Corporation,Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2491529003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2491529003,2021-05-16,05/16/2021,DIYA PARTNERS INC,DIYA PARTNERS INC,,Dunkin' Donut/Baskin-Robbins Co-Brand,201 N Westshore Dr SUITE 2106,Chicago,IL,60601,published_street_address_ungeocoded,59263.00,U,N,IL-07,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2491889006,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2491889006,2021-05-16,05/16/2021,CasDan Inc.,CasDan Inc.,,,66 East Wacker Pl 2601 Cannon Drive,Chicago,IL,60601,published_street_address_ungeocoded,238128.81,U,N,IL-07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2492319001,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2492319001,2021-05-16,05/16/2021,NEW STAR RESTAURANT INC,NEW STAR RESTAURANT INC,,,7444 W North Ave,Chicago,IL,60707,published_street_address_ungeocoded,253823.00,U,Y,IL-04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,Y,N,N,Y,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
sba-rrf-2493079003,Restaurant Revitalization Fund,sba-restaurant-revitalization-fund,American Rescue Plan Act of 2021,grant,closed_historical_award,not_active,historical_disbursed_grant,2493079003,2021-05-16,05/16/2021,la humita inc,la humita inc,,,3466 N Pulaski Rd,Chicago,IL,60641,published_street_address_ungeocoded,169019.00,U,Y,IL-04,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Corporation,N,Y,N,N,Restaurant,https://data.sba.gov/dataset/rrf-foia,https://data.sba.gov/sites/default/files/distribution/SBA-OCA-2022-09-001/rrf_foia.csv,2024-10-21
