legal_business_name,dba,county,city,zip,award_amount_usd,source_url,source_version,program_name,funding_source,assistance_type,award_status,record_note
RIGHTWAY AUTO TRANSPORT INC.,,Cook,BRIDGEVIEW,60455,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ROLA SALOURA,,Cook,BRIDGEVIEW,60455,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ROYAL ICE CREAM INC.,ROYAL ICE CREAM INC.,Cook,BRIDGEVIEW,60455,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ROYAL JORDANIAN INC,,Cook,BRIDGEVIEW,60455,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
RROA FOOD INC,,Cook,BRIDGEVIEW,60455,60000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SAFWAN ALI,,Cook,BRIDGEVIEW,60455,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SIDDHI VINAYAK INC,SUPER 8 BRIDGEVIEW,Cook,BRIDGEVIEW,60455,60000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
SUN RISE TRUCKING INC,,Cook,BRIDGEVIEW,60455,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
UNLIMITED MOTORS LLC,UNLIMITED MOTOR CARS,Cook,BRIDGEVIEW,60455,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
VPV INC.,NIKOS RESTAURANT,Cook,BRIDGEVIEW,60455,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"YOUR DAY, INC.",YOUR DAY CHAIR RENTALS,Cook,BRIDGEVIEW,60455,40000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
1715 INC.,THE BLUE NOTE,Cook,BROADVIEW,60155,35000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"APPLETREE WOODWORKS, INC.",,Cook,BROADVIEW,60155,60000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
BROADVIEW GOURMET HOUSE INC,CHINA BUFFET,Cook,BROADVIEW,60155,115000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
BROADVIEW HOSPITALITY LLC,TRAVEL INN,Cook,BROADVIEW,60155,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
CASUAL CANVAS CREATIONS,,Cook,BROADVIEW,60155,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"CHICAGO JACK SERVICE, INC.",,Cook,BROADVIEW,60155,85000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"DONATO RESTAURANT GROUP, INC.",BROADVIEW FAMILY RESTAURANT,Cook,BROADVIEW,60155,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
IMCE INCORPORATED,CD ONE PRICE CLEANERS,Cook,BROADVIEW,60155,75000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
JAY AMBE MAA INC.,SUBWAY,Cook,BROADVIEW,60155,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
JUMP FOR LESS CHICAGO CORP,,Cook,BROADVIEW,60155,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
KIM THOMAS PRO SERVICES LLC,,Cook,BROADVIEW,60155,10000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"MAXEX, INC",,Cook,BROADVIEW,60155,100000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
MCKLEIN COMPANY LLC,MCKLEIN COMPANY LLC,Cook,BROADVIEW,60155,130000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"CINEMATIX ART & TECHNOLOGY, INC",,Cook,BROOKFIELD,60513,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
IRISH TIMES PUB INC.,,Cook,BROOKFIELD,60513,130000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
KAREN MARZEC,BELLAFIT,Cook,BROOKFIELD,60513,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
"HEAVENLY MASSAGE, INC",,Cook,BUFFALO GROVE,60089,40000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
AJY TRUCKING INC,AJY TRUCKING INC,Cook,BURBANK,60459,20000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
ARBUDA CORP,SUBWAY,Cook,BURBANK,60459,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
BURBANK SPORTS INC,,Cook,BURBANK,60459,30000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
CUTS FADE INC,,Cook,BURBANK,60459,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
FATIMEH ABDEL GHANI,,Cook,BURBANK,60459,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
GERALD WARD DDS PC,BURBANK FAMILY DENTISTRY,Cook,BURBANK,60459,25000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
I Z TRANSPORT INC,,Cook,BURBANK,60459,15000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
J & S RESTAURANT GROUP INC.,MAPLE N JAMS,Cook,BURBANK,60459,35000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
J.R.L. ENTERPRISES,NEW MARTINIQUE BANQUET COMPLEX,Cook,BURBANK,60459,150000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
JENNY'S HAIR CREATIONS,,Cook,BURBANK,60459,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
LIONHEARTTAL LLC,,Cook,BURBANK,60459,5000,https://dceo.illinois.gov/content/dam/soi/en/web/dceo/smallbizassistance/documents/b2bawards.pdf,2022-07-26,Illinois Back to Business (B2B) Grant Program,American Rescue Plan Act (ARPA),grant,historical_award,Historical ARPA-funded grant award; not an active opportunity or a promise of future funding.
