foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
Woods Fund of Chicago,2022,BYP100 EDUCATION FUND,P O BOX 15254,CHICAGO,IL,60615,222500,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
Woods Fund of Chicago,2022,CHICAGO COMMUNITY TRUST,33 S STATE ST SUITE 750,CHICAGO,IL,60603,105000,GENERAL OPERATING SUPPORT,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
Woods Fund of Chicago,2022,CROSSROADS FUND,3411 W DIVERSEY 20,CHICAGO,IL,60647,97500,GENERAL OPERATING SUPPORT,990-PF,41.931906846099,-87.712837203673,sited
Woods Fund of Chicago,2022,KENWOOD OAKLAND COMMUNITY ORGANIZATION,4242 S COTTAGE GROVE AVE,CHICAGO,IL,60653,95000,GENERAL OPERATING SUPPORT,990-PF,41.817732867593,-87.606804642068,sited
Woods Fund of Chicago,2022,SOUTHWEST ORGANIZING PROJECT,2558 W 63RD ST,CHICAGO,IL,60629,80000,GENERAL OPERATING SUPPORT,990-PF,41.779263949833,-87.687824155342,sited
Woods Fund of Chicago,2022,SOUTHSIDE TOGETHER ORGANIZING FOR POWER,602 E 61ST ST,CHICAGO,IL,60637,69000,GENERAL OPERATING SUPPORT,990-PF,41.784029393304,-87.610781396885,sited
Woods Fund of Chicago,2022,GRASSROOTS COLLABORATIVE,637 S DEARBORN ST 3RD FLOOR,CHICAGO,IL,60605,55000,GENERAL OPERATING SUPPORT,990-PF,41.8740949492,-87.629117421652,sited
Woods Fund of Chicago,2022,ONE NORTHSIDE,4648 N RACINE AVE,CHICAGO,IL,60640,55000,GENERAL OPERATING SUPPORT,990-PF,41.966263066035,-87.659713321149,sited
Woods Fund of Chicago,2022,ACTION NOW INSTITUTE,1901 W CARROLL SUITE 201A,CHICAGO,IL,60612,50000,GENERAL OPERATING SUPPORT,990-PF,41.88765245719,-87.674446779685,sited
Woods Fund of Chicago,2022,BLACKROOTS ALLIANCE (BLM CHICAGO 2020 RAPID RESPONSE GRANT),5061 S PRAIRIE AVENUE,CHICAGO,IL,60615,50000,GENERAL OPERATING SUPPORT,990-PF,41.802771564157,-87.619345147653,sited
Woods Fund of Chicago,2022,BUILD INC,5100 W HARRISON ST,CHICAGO,IL,60644,50000,GENERAL OPERATING SUPPORT,990-PF,41.873024143845,-87.753359136798,sited
Woods Fund of Chicago,2022,CENTRO DE TRABAJADORES UNIDOS,10638 S EWING AVE APT 1,CHICAGO,IL,60617,50000,GENERAL OPERATING SUPPORT,990-PF,41.702019869746,-87.535358036366,sited
Woods Fund of Chicago,2022,CHICAGO AMERICAN INDIAN COMMUNITY COLLABORATIVE,1650 W FOSTER AVE,CHICAGO,IL,60640,50000,GENERAL OPERATING SUPPORT,990-PF,41.976207929531,-87.671168395843,sited
Woods Fund of Chicago,2022,ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHTS,228 S WABASH SUITE 800,CHICAGO,IL,60604,50000,GENERAL OPERATING SUPPORT,990-PF,41.87888064402,-87.626181519052,sited
Woods Fund of Chicago,2022,LOGAN SQUARE NEIGHBORHOOD ASSOCIATION,2840 N MILWAUKEE AVE,CHICAGO,IL,60618,50000,GENERAL OPERATING SUPPORT,990-PF,41.932829513241,-87.713684155816,sited
Woods Fund of Chicago,2022,MUJERES LATINAS EN ACCION,2124 W 21ST PLACE,CHICAGO,IL,60608,50000,GENERAL OPERATING SUPPORT,990-PF,41.853107393497,-87.678958481099,sited
Woods Fund of Chicago,2022,ORGANIZED COMMUNITIES AGAINST DEPORTATIONS (FS LATINO UNION OF CHICAGO),4811 N CENTRAL PARK AVE,CHICAGO,IL,60625,50000,GENERAL OPERATING SUPPORT,990-PF,41.968689406103,-87.718186906176,sited
Woods Fund of Chicago,2022,WAREHOUSE WORKERS FOR JUSTICE,37 S ASHLAND 1ST FLOOR,CHICAGO,IL,60607,50000,GENERAL OPERATING SUPPORT,990-PF,41.880643125118,-87.666598770622,sited
Woods Fund of Chicago,2022,A LONG WALK HOME INC,1658 N MILWAUKEE AVE,CHICAGO,IL,60647,45000,GENERAL OPERATING SUPPORT,990-PF,41.911499842121,-87.679313172507,sited
Woods Fund of Chicago,2022,ALLIANCE OF FILIPINOS FOR IMMIGRANT RIGHTS AND EMPOWERMENT,4300 N CALIFORNIA AVE,CHICAGO,IL,60618,45000,GENERAL OPERATING SUPPORT,990-PF,41.95946138356,-87.698489156224,sited
Woods Fund of Chicago,2022,ARAB AMERICAN ACTION NETWORK,3148 W 63RD ST 2ND FLOOR,CHICAGO,IL,60629,45000,GENERAL OPERATING SUPPORT,990-PF,41.77904403342,-87.702037746648,sited
Woods Fund of Chicago,2022,CHICAGO COALITION FOR THE HOMELESS,70 E LAKE ST SUITE 720,CHICAGO,IL,60601,45000,GENERAL OPERATING SUPPORT,990-PF,41.885782775355,-87.625858436593,sited
Woods Fund of Chicago,2022,CHICAGO COMMUNITY BOND FUND,601 S CALIFORNIA AVE,CHICAGO,IL,60612,45000,GENERAL OPERATING SUPPORT,990-PF,41.873741921414,-87.696022606236,sited
Woods Fund of Chicago,2022,COMMUNITIES UNITED,4749 N KEDZIE,CHICAGO,IL,60625,45000,GENERAL OPERATING SUPPORT,990-PF,41.967525212716,-87.708368644147,sited
Woods Fund of Chicago,2022,LATINO POLICY FORUM,180 N MICHIGAN AVE SUITE 1250,CHICAGO,IL,60601,45000,GENERAL OPERATING SUPPORT,990-PF,41.885373782984,-87.624570287649,sited
Woods Fund of Chicago,2022,PRISON NEIGHBORHOOD ARTSEDUCATION PROJECT (FS NEIU FOUNDATION),2040 N MILWAUKEE AVE,CHICAGO,IL,60647,45000,GENERAL OPERATING SUPPORT,990-PF,41.91840604651,-87.690110277311,sited
Woods Fund of Chicago,2022,THE HANA CENTER,4300 N CALIFORNIA AVE,CHICAGO,IL,60618,45000,GENERAL OPERATING SUPPORT,990-PF,41.95946138356,-87.698489156224,sited
Woods Fund of Chicago,2022,WOODSTOCK INSTITUTE,67 E MADISON ST SUITE 2108,CHICAGO,IL,60603,45000,GENERAL OPERATING SUPPORT,990-PF,41.882037849771,-87.625472602075,sited
Woods Fund of Chicago,2022,CHICAGO WORKERS COLLABORATIVE,1914 S ASHLAND AVE,CHICAGO,IL,60608,43500,GENERAL OPERATING SUPPORT,990-PF,41.855806478013,-87.666164166617,sited
Woods Fund of Chicago,2022,BLOCKS TOGETHER,3711 W CHICAGO AVE,CHICAGO,IL,60651,42500,GENERAL OPERATING SUPPORT,990-PF,41.895373212018,-87.719211479888,sited
Woods Fund of Chicago,2022,ALIANZA LEADERSHIP INSTITUTE DBA ALLIANCE OF THE SOUTHEAST,9204 S COMMERCIAL AVE SUITE 301,CHICAGO,IL,60617,40000,GENERAL OPERATING SUPPORT,990-PF,41.728076803889,-87.55128750911,sited
Woods Fund of Chicago,2022,BRIGHTON PARK NEIGHBORHOOD COUNCIL,4477 S ARCHER AVE,CHICAGO,IL,60632,40000,GENERAL OPERATING SUPPORT,990-PF,41.811969873594,-87.707577386365,sited
Woods Fund of Chicago,2022,CABRINI-GREEN LEGAL AID CLINIC INC,740 N MILWAUKEE AVE,CHICAGO,IL,60642,40000,GENERAL OPERATING SUPPORT,990-PF,41.895480833422,-87.654356478136,sited
Woods Fund of Chicago,2022,COMMUNITY ORGANIZING AND FAMILY ISSUES,2245 S MICHIGAN AVE SUITE 200,CHICAGO,IL,60616,40000,GENERAL OPERATING SUPPORT,990-PF,41.852034933625,-87.623708317968,sited
Woods Fund of Chicago,2022,ENLACE CHICAGO,2756 S HARDING,CHICAGO,IL,60623,40000,GENERAL OPERATING SUPPORT,990-PF,41.841381009931,-87.723326340622,sited
Woods Fund of Chicago,2022,EQUITY AND TRANSFORMATION,10 W 35TH ST 9TH FLOOR,CHICAGO,IL,60616,40000,GENERAL OPERATING SUPPORT,990-PF,41.831067772341,-87.626815853448,sited
Woods Fund of Chicago,2022,LATINO UNION INC AKA LATINO UNION OF CHICAGO,4811 N CENTRAL PARK AVE,CHICAGO,IL,60625,40000,GENERAL OPERATING SUPPORT,990-PF,41.968689406103,-87.718186906176,sited
Woods Fund of Chicago,2022,LITTLE VILLAGE ENVIRONMENTAL JUSTICE ORGANIZATION,2445 SPAULDING AVE,CHICAGO,IL,60623,40000,GENERAL OPERATING SUPPORT,990-PF,41.846816224145,-87.707468753873,sited
Woods Fund of Chicago,2022,LUGENIA BURNS HOPE CENTER INC,710 E 47TH ST SUITE 200W,CHICAGO,IL,60653,40000,GENERAL OPERATING SUPPORT,990-PF,41.809559844853,-87.608638933745,sited
Woods Fund of Chicago,2022,NORTHWEST SIDE HOUSING CENTER,5233 W DIVERSEY AVE,CHICAGO,IL,60639,40000,GENERAL OPERATING SUPPORT,990-PF,41.931326734654,-87.75724639636,sited
Woods Fund of Chicago,2022,PILSEN ALLIANCE,1744 W 18TH ST,CHICAGO,IL,60608,40000,GENERAL OPERATING SUPPORT,990-PF,41.857795705134,-87.669926594784,sited
Woods Fund of Chicago,2022,RAISE YOUR HAND FOR ILLINOIS PUBLIC EDUCATION,73 W MONROE 320,CHICAGO,IL,60603,40000,GENERAL OPERATING SUPPORT,990-PF,41.880651871353,-87.630107662584,sited
Woods Fund of Chicago,2022,SARGENT SHRIVER NATIONAL CENTER ON POVERTY LAW,67 E MADISON SUITE 2000,CHICAGO,IL,60603,40000,GENERAL OPERATING SUPPORT,990-PF,41.882037849771,-87.625472602075,sited
Woods Fund of Chicago,2022,SOUTHWIDERS ORGANIZED FOR UNITY AND LIBERATION,11211 S ST LAWRENCE,CHICAGO,IL,60628,40000,GENERAL OPERATING SUPPORT,990-PF,41.690379162263,-87.608289472443,sited
Woods Fund of Chicago,2022,WORKERS CENTER FOR RACIAL JUSTICE,2929 S WABASH SUITE 203,CHICAGO,IL,60616,40000,GENERAL OPERATING SUPPORT,990-PF,41.841620688921,-87.625149354436,sited
Woods Fund of Chicago,2022,ASIAN AMERICAN INSTITUTE DBA ASIAN AMERICANS ADVANCING JUSTICE CHICAGO,4716 N BROADWAY,CHICAGO,IL,60640,35000,GENERAL OPERATING SUPPORT,990-PF,41.967716552675,-87.65904434461,sited
Woods Fund of Chicago,2022,BRAVE SPACE ALLIANCE,1515 E 52ND PLACE,CHICAGO,IL,60615,35000,GENERAL OPERATING SUPPORT,990-PF,41.799966861827,-87.588900442913,sited
Woods Fund of Chicago,2022,CHICAGO COMMUNITY AND WORKERS RIGHTS,2801 S HAMLIN,CHICAGO,IL,60623,35000,GENERAL OPERATING SUPPORT,990-PF,41.840584912501,-87.719495936307,sited
Woods Fund of Chicago,2022,CHICAGO UNITED FOR EQUITY,17 N WABASH AVE,CHICAGO,IL,60602,35000,GENERAL OPERATING SUPPORT,990-PF,41.882522017738,-87.62614752999,sited
Woods Fund of Chicago,2022,COMMUNITY RENEWAL SOCIETY,111 W JACKSON BLVD SUITE 820,CHICAGO,IL,60604,35000,GENERAL OPERATING SUPPORT,990-PF,41.878077850822,-87.632179297711,sited
Woods Fund of Chicago,2022,FIRST DEFENSE LEGAL AID,5100 W HARRISON ST,CHICAGO,IL,60644,35000,GENERAL OPERATING SUPPORT,990-PF,41.873024143845,-87.753359136798,sited
Woods Fund of Chicago,2022,HOUSING ACTION ILLINOIS,67 E MADISON ST SUITE 1603,CHICAGO,IL,60603,35000,GENERAL OPERATING SUPPORT,990-PF,41.882037849771,-87.625472602075,sited
Woods Fund of Chicago,2022,ILLINOIS CAUCUS FOR ADOLESCENT HEALTH,PO BOX 477629,CHICAGO,IL,60647,35000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
Woods Fund of Chicago,2022,INNER-CITY MUSLIM ACTION NETWORK,2744 W 63RD ST,CHICAGO,IL,60629,35000,GENERAL OPERATING SUPPORT,990-PF,41.779179625223,-87.69273270093,sited
Woods Fund of Chicago,2022,LAWNDALE CHRISTIAN DEVELOPMENT,3843 W OGDEN AVE,CHICAGO,IL,60623,35000,GENERAL OPERATING SUPPORT,990-PF,41.852155681259,-87.721059329284,sited
Woods Fund of Chicago,2022,LIVE FREE CHICAGO,4445 S KING DR,CHICAGO,IL,60653,35000,GENERAL OPERATING SUPPORT,990-PF,41.814933306704,-87.616404974716,sited
Woods Fund of Chicago,2022,METROPOLIS STRATEGIES DBA ILLINOIS JUSTICE FUND,21 S CLARK ST SUITE 4301,CHICAGO,IL,60603,35000,GENERAL OPERATING SUPPORT,990-PF,41.881923760895,-87.630803072709,intermediary_or_citywide
Woods Fund of Chicago,2022,PUBLIC HEALTH INSTITUTE OF METROPOLITAN,180 N MICHIGAN AVE,CHICAGO,IL,60601,35000,GENERAL OPERATING SUPPORT,990-PF,41.885373782984,-87.624570287649,sited
Woods Fund of Chicago,2022,TRANSFORMATIVE JUSTICE LAW PROJECT,203 N LA SALLE ST SUITE 2100,CHICAGO,IL,60601,35000,GENERAL OPERATING SUPPORT,990-PF,41.885844189565,-87.632372787678,sited
Woods Fund of Chicago,2022,WOMEN EMPLOYED,65 E WACKER PL SUITE 1500,CHICAGO,IL,60601,35000,GENERAL OPERATING SUPPORT,990-PF,41.886762848959,-87.625449468425,sited
Woods Fund of Chicago,2022,ARISE CHICAGO,1436 W RANDOLPH SUITE 202,CHICAGO,IL,60607,30000,GENERAL OPERATING SUPPORT,990-PF,41.884798092175,-87.66426594217,sited
Woods Fund of Chicago,2022,TRAVELERS IMMIGRANTS AIDS HEARTLAND,PO BOX 66019,CHICAGO,IL,60666,30000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
Woods Fund of Chicago,2022,APNA GHAR INC,4350 N BROADWAY,CHICAGO,IL,60613,25000,GENERAL OPERATING SUPPORT,990-PF,41.961435825679,-87.655004955601,sited
Woods Fund of Chicago,2022,FAITH IN PLACE,70 E LAKE ST SUITE 920,CHICAGO,IL,60601,25000,GENERAL OPERATING SUPPORT,990-PF,41.885782775355,-87.625858436593,sited
Woods Fund of Chicago,2022,HEALING TO ACTION,332 S MICHIGAN AVE SUITE 1032/H696,CHICAGO,IL,60604,25000,GENERAL OPERATING SUPPORT,990-PF,41.877843189944,-87.624454573168,sited
Woods Fund of Chicago,2022,PEOPLE'S LOBBY EDUCATION INSTITUTE,PO BOX 15123,CHICAGO,IL,60615,25000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
Woods Fund of Chicago,2022,TARGET AREA DEVELOPMENT CORPORATION,1542 W 79TH ST,CHICAGO,IL,60620,25000,GENERAL OPERATING SUPPORT,990-PF,41.750428465842,-87.662932220431,sited
Woods Fund of Chicago,2022,CHICAGO COMMUNITY FOUNDATION,225 N MICHIGAN AVE,CHICAGO,IL,60601,22500,GENERAL OPERATING SUPPORT,990-PF,41.886567067898,-87.624456678273,intermediary_or_citywide
Woods Fund of Chicago,2022,FATHERS FAMILIES AND HEALTHY COMMUNITIES,1507 E 53RD ST,CHICAGO,IL,60615,20000,GENERAL OPERATING SUPPORT,990-PF,41.799489861906,-87.588835894385,sited
Woods Fund of Chicago,2022,FOREFRONT,200 W MADISON ST 2ND FLOOR,CHICAGO,IL,60606,20000,GENERAL OPERATING SUPPORT,990-PF,41.881999441643,-87.633899204958,sited
Woods Fund of Chicago,2022,UNITED CONGRESS OF COMMUNITY AND RELIGIOUS ORGANIZATIONS,2744 W 63RD ST,CHICAGO,IL,60629,20000,GENERAL OPERATING SUPPORT,990-PF,41.779179625223,-87.69273270093,sited
Woods Fund of Chicago,2022,LOCAL INITIATIVES SUPPORT CORPORATION,10 S RIVERSIDE PLAZA SUITE 1700,CHICAGO,IL,60606,15000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
Woods Fund of Chicago,2022,CHRISTIANAIRE INC,2101 S MICHIGAN AVE,CHICAGO,IL,60616,7500,GENERAL OPERATING SUPPORT,990-PF,41.854228570077,-87.623772382333,sited
Woods Fund of Chicago,2022,WOODS WYATT DURHAM MEMORIAL FOUNDATION,1953 N CLYBOURN AVE SUITE R NO 358,CHICAGO,IL,60614,7500,GENERAL OPERATING SUPPORT,990-PF,41.916887489197,-87.657741178042,sited
Woods Fund of Chicago,2023,CROSSROADS FUND,3411 W DIVERSEY 20,CHICAGO,IL,60647,190000,GENERAL OPERATING SUPPORT,990-PF,41.931906846099,-87.712837203673,sited
Woods Fund of Chicago,2023,KENWOOD OAKLAND COMMUNITY ORGANIZATION,4242 S COTTAGE GROVE AVE,CHICAGO,IL,60653,140000,GENERAL OPERATING SUPPORT,990-PF,41.817732867593,-87.606804642068,sited
Woods Fund of Chicago,2023,THE CHICAGO COMMUNITY TRUST,225 N MICHIGAN AVE STE 2200,CHICAGO,IL,60601,130000,GENERAL OPERATING SUPPORT,990-PF,41.886567067898,-87.624456678273,intermediary_or_citywide
Woods Fund of Chicago,2023,LUGENIA BURNS HOPE CENTER,710 E 47TH ST SUITE 200W,CHICAGO,IL,60653,90000,GENERAL OPERATING SUPPORT,990-PF,41.809559844853,-87.608638933745,sited
Woods Fund of Chicago,2023,THE CHICAGO COMMUNITY FOUNDATION,225 N MICHIGAN AVENUE SUITE 2200,CHICAGO,IL,60601,75000,GENERAL OPERATING SUPPORT,990-PF,41.886567067898,-87.624456678273,intermediary_or_citywide
Woods Fund of Chicago,2023,ALLIANCE OF FILIPINOS FOR IMMIGRANT RIGHTS AND EMPOWERMENT,4300 N CALIFORNIA AVE,CHICAGO,IL,60618,70000,GENERAL OPERATING SUPPORT,990-PF,41.95946138356,-87.698489156224,sited
Woods Fund of Chicago,2023,MAMAS ACTIVATING MOVEMENTS FOR ABOLITION AND SOLIDARITY,4300 N CALIFORNIA AVE,CHICAGO,IL,60618,70000,GENERAL OPERATING SUPPORT,990-PF,41.95946138356,-87.698489156224,sited
Woods Fund of Chicago,2023,GRASSROOTS COLLABORATIVE,637 S DEARBORN ST 3RD FLOOR,CHICAGO,IL,60605,60000,GENERAL OPERATING SUPPORT,990-PF,41.8740949492,-87.629117421652,sited
Woods Fund of Chicago,2023,ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHTS,228 S WABASH SUITE 800,CHICAGO,IL,60604,60000,GENERAL OPERATING SUPPORT,990-PF,41.87888064402,-87.626181519052,sited
Woods Fund of Chicago,2023,CHICAGO COALITION FOR THE HOMELESS,70 E LAKE ST SUITE 720,CHICAGO,IL,60601,55000,GENERAL OPERATING SUPPORT,990-PF,41.885782775355,-87.625858436593,sited
Woods Fund of Chicago,2023,COMMUNITIES UNITED,4749 N KEDZIE,CHICAGO,IL,60625,55000,GENERAL OPERATING SUPPORT,990-PF,41.967525212716,-87.708368644147,sited
Woods Fund of Chicago,2023,LATINO POLICY FORUM,180 N MICHIGAN AVE SUITE 1250,CHICAGO,IL,60601,55000,GENERAL OPERATING SUPPORT,990-PF,41.885373782984,-87.624570287649,sited
Woods Fund of Chicago,2023,ORGANIZED COMMUNITIES AGAINST DEPORTATIONS,4811 N CENTRAL PARK AVE,CHICAGO,IL,60625,55000,GENERAL OPERATING SUPPORT,990-PF,41.968689406103,-87.718186906176,sited
Woods Fund of Chicago,2023,RAISE YOUR HAND FOR ILLINOIS PUBLIC EDUCATION,73 W MONROE 320,CHICAGO,IL,60603,55000,GENERAL OPERATING SUPPORT,990-PF,41.880651871353,-87.630107662584,sited
Woods Fund of Chicago,2023,SOUTHWEST ORGANIZING PROJECT,2558 W 63RD ST,CHICAGO,IL,60629,55000,GENERAL OPERATING SUPPORT,990-PF,41.779263949833,-87.687824155342,sited
Woods Fund of Chicago,2023,ORGANIZING NEIGHBORHOODS FOR EQUALITY NORTHSIDE,4648 N RACINE AVE,CHICAGO,IL,60640,55000,GENERAL OPERATING SUPPORT,990-PF,41.966263066035,-87.659713321149,sited
Woods Fund of Chicago,2023,CHICAGO WORKERS COLLABORATIVE,1914 S ASHLAND AVE,CHICAGO,IL,60608,53500,GENERAL OPERATING SUPPORT,990-PF,41.855806478013,-87.666164166617,sited
Woods Fund of Chicago,2023,HANA CENTER,4300 N CALIFORNIA AVE,CHICAGO,IL,60618,51000,GENERAL OPERATING SUPPORT,990-PF,41.95946138356,-87.698489156224,sited
Woods Fund of Chicago,2023,BLACK ROOTS ALLIANCE,5061 S PRAIRIE AVENUE,CHICAGO,IL,60615,50000,GENERAL OPERATING SUPPORT,990-PF,41.802771564157,-87.619345147653,sited
Woods Fund of Chicago,2023,BRIGHTON PARK NEIGHBORHOOD COUNCIL,4477 S ARCHER AVE,CHICAGO,IL,60632,50000,GENERAL OPERATING SUPPORT,990-PF,41.811969873594,-87.707577386365,sited
Woods Fund of Chicago,2023,CHICAGO AMERICAN INDIAN COMMUNITY COLLABORATIVE,1650 W FOSTER AVE,CHICAGO,IL,60640,50000,GENERAL OPERATING SUPPORT,990-PF,41.976207929531,-87.671168395843,sited
Woods Fund of Chicago,2023,LATINO UNION INC AKA LATINO UNION OF CHICAGO,4811 N CENTRAL PARK AVE,CHICAGO,IL,60625,50000,GENERAL OPERATING SUPPORT,990-PF,41.968689406103,-87.718186906176,sited
Woods Fund of Chicago,2023,LITTLE VILLAGE ENVIRONMENTAL JUSTICE ORGANIZATION,2445 SPAULDING AVE,CHICAGO,IL,60623,50000,GENERAL OPERATING SUPPORT,990-PF,41.846816224145,-87.707468753873,sited
Woods Fund of Chicago,2023,LOGAN SQUARE NEIGHBORHOOD ASSOCIATION DBA PALENQUE LSNA,2840 N MILWAUKEE AVE,CHICAGO,IL,60618,50000,GENERAL OPERATING SUPPORT,990-PF,41.932829513241,-87.713684155816,sited
Woods Fund of Chicago,2023,SOUTHSIDE TOGETHER ORGANIZING FOR POWER,602 E 61ST ST,CHICAGO,IL,60637,50000,GENERAL OPERATING SUPPORT,990-PF,41.784029393304,-87.610781396885,sited
Woods Fund of Chicago,2023,WAREHOUSE WORKERS FOR JUSTICE,37 S ASHLAND 1ST FLOOR,CHICAGO,IL,60607,50000,GENERAL OPERATING SUPPORT,990-PF,41.880643125118,-87.666598770622,sited
Woods Fund of Chicago,2023,WORKERS CENTER FOR RACIAL JUSTICE,2929 S WABASH SUITE 203,CHICAGO,IL,60616,50000,GENERAL OPERATING SUPPORT,990-PF,41.841620688921,-87.625149354436,sited
Woods Fund of Chicago,2023,CENTRO DE TRABAJADORES UNIDOS UNITED WORKERS' CENTER,10638 S EWING AVE APT 1,CHICAGO,IL,60617,50000,GENERAL OPERATING SUPPORT,990-PF,41.702019869746,-87.535358036366,sited
Woods Fund of Chicago,2023,WESTSIDE RISING (FISCAL SPONSOR BUILD CHICAGO),5100 W HARRISON,CHICAGO,IL,60644,50000,GENERAL OPERATING SUPPORT,990-PF,41.873024143845,-87.753359136798,sited
Woods Fund of Chicago,2023,ARAB AMERICAN ACTION NETWORK,3148 W 63RD ST 2ND FLOOR,CHICAGO,IL,60629,45000,GENERAL OPERATING SUPPORT,990-PF,41.77904403342,-87.702037746648,sited
Woods Fund of Chicago,2023,BRAVE SPACE ALLIANCE,1515 E 52ND PLACE,CHICAGO,IL,60615,45000,GENERAL OPERATING SUPPORT,990-PF,41.799966861827,-87.588900442913,sited
Woods Fund of Chicago,2023,CHICAGO COMMUNITY AND WORKERS RIGHTS,2801 S HAMLIN,CHICAGO,IL,60623,45000,GENERAL OPERATING SUPPORT,990-PF,41.840584912501,-87.719495936307,sited
Woods Fund of Chicago,2023,CHICAGO COMMUNITY BOND FUND,601 S CALIFORNIA AVE,CHICAGO,IL,60612,45000,GENERAL OPERATING SUPPORT,990-PF,41.873741921414,-87.696022606236,sited
Woods Fund of Chicago,2023,EQUITY AND TRANSFORMATION,10 W 35TH ST 9TH FLOOR,CHICAGO,IL,60616,45000,GENERAL OPERATING SUPPORT,990-PF,41.831067772341,-87.626815853448,sited
Woods Fund of Chicago,2023,HOUSING ACTION ILLINOIS,67 E MADISON ST SUITE 1603,CHICAGO,IL,60603,45000,GENERAL OPERATING SUPPORT,990-PF,41.882037849771,-87.625472602075,sited
Woods Fund of Chicago,2023,INNER-CITY MUSLIM ACTION NETWORK,2744 W 63RD ST,CHICAGO,IL,60629,45000,GENERAL OPERATING SUPPORT,990-PF,41.779179625223,-87.69273270093,sited
Woods Fund of Chicago,2023,PRISON NEIGHBORHOOD ARTSEDUCATION PROJECT,2040 N MILWAUKEE AVE,CHICAGO,IL,60647,45000,GENERAL OPERATING SUPPORT,990-PF,41.91840604651,-87.690110277311,sited
Woods Fund of Chicago,2023,WOODSTOCK INSTITUTE,67 E MADISON ST SUITE 2108,CHICAGO,IL,60603,45000,GENERAL OPERATING SUPPORT,990-PF,41.882037849771,-87.625472602075,sited
Woods Fund of Chicago,2023,NOT ME WE (FISCAL SPONSOR SOUTHSIDE TOGETHER ORGANIZING FOR POWER),602 E 61ST STREET,CHICAGO,IL,60637,45000,GENERAL OPERATING SUPPORT,990-PF,41.784029393304,-87.610781396885,sited
Woods Fund of Chicago,2023,BLOCKS TOGETHER,3711 W CHICAGO AVE,CHICAGO,IL,60651,42500,GENERAL OPERATING SUPPORT,990-PF,41.895373212018,-87.719211479888,sited
Woods Fund of Chicago,2023,ACTION NOW INSTITUTE,1901 W CARROLL SUITE 201A,CHICAGO,IL,60612,40000,GENERAL OPERATING SUPPORT,990-PF,41.88765245719,-87.674446779685,sited
Woods Fund of Chicago,2023,ALIANZA LEADERSHIP INSTITUTE DBA ALLIANCE OF THE SOUTHEAST,9204 S COMMERCIAL AVE SUITE 301,CHICAGO,IL,60617,40000,GENERAL OPERATING SUPPORT,990-PF,41.728076803889,-87.55128750911,sited
Woods Fund of Chicago,2023,ARISE CHICAGO,1436 W RANDOLPH SUITE 202,CHICAGO,IL,60607,40000,GENERAL OPERATING SUPPORT,990-PF,41.884798092175,-87.66426594217,sited
Woods Fund of Chicago,2023,ASIAN AMERICAN INSTITUTE DBA ASIAN AMERICANS ADVANCING JUSTICE CHICAGO,4716 N BROADWAY,CHICAGO,IL,60640,40000,GENERAL OPERATING SUPPORT,990-PF,41.967716552675,-87.65904434461,sited
Woods Fund of Chicago,2023,CABRINI-GREEN LEGAL AID CLINIC INC,740 N MILWAUKEE AVE,CHICAGO,IL,60642,40000,GENERAL OPERATING SUPPORT,990-PF,41.895480833422,-87.654356478136,sited
Woods Fund of Chicago,2023,COMMUNITY ORGANIZING AND FAMILY ISSUES,2245 S MICHIGAN AVE SUITE 200,CHICAGO,IL,60616,40000,GENERAL OPERATING SUPPORT,990-PF,41.852034933625,-87.623708317968,sited
Woods Fund of Chicago,2023,ENLACE CHICAGO,2756 S HARDING,CHICAGO,IL,60623,40000,GENERAL OPERATING SUPPORT,990-PF,41.841381009931,-87.723326340622,sited
Woods Fund of Chicago,2023,NORTHWEST SIDE HOUSING CENTER DBA NORTHWEST CENTER,5233 W DIVERSEY AVE,CHICAGO,IL,60639,40000,GENERAL OPERATING SUPPORT,990-PF,41.931326734654,-87.75724639636,sited
Woods Fund of Chicago,2023,PILSEN ALLIANCE,1744 W 18TH ST,CHICAGO,IL,60608,40000,GENERAL OPERATING SUPPORT,990-PF,41.857795705134,-87.669926594784,sited
Woods Fund of Chicago,2023,SOUTHSIDERS ORGANIZED FOR UNITY AND LIBERATION,11211 S ST LAWRENCE,CHICAGO,IL,60628,40000,GENERAL OPERATING SUPPORT,990-PF,41.690379162263,-87.608289472443,sited
Woods Fund of Chicago,2023,BLACK WORKERS MATTER,932 N LOCKWOOD AVE,CHICAGO,IL,60651,40000,GENERAL OPERATING SUPPORT,990-PF,41.897353370405,-87.75819182501,sited
Woods Fund of Chicago,2023,SHRIVER CENTER ON POVERTY LAW,67 E MADISON ST STE 2000,CHICAGO,IL,60603,40000,GENERAL OPERATING SUPPORT,990-PF,41.882037849771,-87.625472602075,sited
