foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
The Irving Harris Foundation,2024,CHICAGO ABORTION FUND,333 W NORTH AVENUE STE 267,CHICAGO,IL,60610,100000,GENERAL OPERATING SUPPORT,990-PF,41.910999845488,-87.637697236039,sited
The Irving Harris Foundation,2024,CHICAGO ABORTION FUND,333 W NORTH AVENUE STE 267,CHICAGO,IL,60610,100000,GENERAL OPERATING SUPPORT,990-PF,41.910999845488,-87.637697236039,sited
The Irving Harris Foundation,2024,CHICAGO ABORTION FUND,333 W NORTH AVENUE STE 267,CHICAGO,IL,60610,500,GENERAL OPERATING SUPPORT,990-PF,41.910999845488,-87.637697236039,sited
The Irving Harris Foundation,2024,CHICAGO COALITION FOR THE HOMELESS,70 EAST LAKE STREET SUITE 720,CHICAGO,IL,60601,500,GENERAL OPERATING SUPPORT,990-PF,41.885782775355,-87.625858436593,sited
The Irving Harris Foundation,2024,CHICAGO COMMUNITY FOUNDATION - NUESTRO FUTURO,33 S STATE STREET,CHICAGO,IL,60603,10000,NUESTRO FUTURO,990-PF,41.881652198165,-87.627682025192,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO FOUNDATION FOR WOMEN,140 SOUTH DEARBORN STREET,CHICAGO,IL,60603,20000,GENERAL OPERATING SUPPORT,990-PF,41.879807335912,-87.629433511513,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO FOUNDATION FOR WOMEN,140 SOUTH DEARBORN STREET,CHICAGO,IL,60603,5000,GENERAL OPERATING SUPPORT,990-PF,41.879807335912,-87.629433511513,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO FOUNDATION FOR WOMEN,140 SOUTH DEARBORN STREET,CHICAGO,IL,60603,45000,GENERAL OPERATING SUPPORT,990-PF,41.879807335912,-87.629433511513,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO FOUNDATION FOR WOMEN,140 SOUTH DEARBORN STREET,CHICAGO,IL,60603,25000,GENERAL OPERATING SUPPORT,990-PF,41.879807335912,-87.629433511513,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO FOUNDATION FOR WOMEN,140 SOUTH DEARBORN STREET,CHICAGO,IL,60603,40000,GENERAL OPERATING SUPPORT,990-PF,41.879807335912,-87.629433511513,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO HISTORY MUSEUM,1601 N CLARK STREET,CHICAGO,IL,60614,2500,GENERAL OPERATING SUPPORT,990-PF,41.91125225948,-87.631620549744,sited
The Irving Harris Foundation,2024,CHICAGO HUMANITIES FESTIVAL,500 N DEARBORN,CHICAGO,IL,60654,5000,GENERAL OPERATING SUPPORT,990-PF,41.875822893506,-87.629320471942,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO OPERA THEATER,410 S MICHIGAN AVE,CHICAGO,IL,60605,10000,GENERAL OPERATING SUPPORT,990-PF,41.87661684649,-87.624436493807,sited
The Irving Harris Foundation,2024,CHICAGO PUBLIC LIBRARY FOUNDATION,200 W MADISON ST,CHICAGO,IL,60606,1000,GENERAL OPERATING SUPPORT,990-PF,41.881999441643,-87.633899204958,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO PUBLIC MEDIA INC,PO BOX 95090,CHICAGO,IL,606945090,1000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,CHICAGO REFUGEE COALITION,303 E WACKER DR 2108,CHICAGO,IL,606015212,500,GENERAL OPERATING SUPPORT,990-PF,41.887748427515,-87.620522089915,sited
The Irving Harris Foundation,2024,CHICAGO SHAKESPEARE THEATER,800 EAST GRAND AVENUE,CHICAGO,IL,60611,5000,GENERAL OPERATING SUPPORT,990-PF,41.892187438564,-87.609927254642,sited
The Irving Harris Foundation,2024,CHICAGO SINFONIETTA INC,70 EAST LAKE STREET SUITE 1430,CHICAGO,IL,60601,500,GENERAL OPERATING SUPPORT,990-PF,41.885782775355,-87.625858436593,sited
The Irving Harris Foundation,2024,CHICAGO SINFONIETTA INC,70 EAST LAKE STREET SUITE 1430,CHICAGO,IL,60601,2500,GENERAL OPERATING SUPPORT,990-PF,41.885782775355,-87.625858436593,sited
The Irving Harris Foundation,2024,CHICAGO SYMPHONY ORCHESTRA,220 S MICHIGAN AVENUE,CHICAGO,IL,60604,30000,GENERAL OPERATING SUPPORT,990-PF,41.879261225909,-87.624499386276,sited
The Irving Harris Foundation,2024,CHICAGO THEATRE GROUP INC - GOODMAN THEATRE,170 N DEARBORN ST,CHICAGO,IL,60601,10000,GENERAL OPERATING SUPPORT,990-PF,41.885165897733,-87.629554228101,sited
The Irving Harris Foundation,2024,CHICAGO VOLUNTEER DOULAS,4230 W 26TH STREET,CHICAGO,IL,60623,25000,GENERAL OPERATING SUPPORT,990-PF,41.844226263581,-87.730718822627,sited
The Irving Harris Foundation,2024,CLASSICAL MUSIC CHICAGO,200 W MADISON ST FLOOR 2,CHICAGO,IL,60606,2500,RUSH HOUR CONCERTS,990-PF,41.881999441643,-87.633899204958,sited
The Irving Harris Foundation,2024,COMMUNITY ORGANIZING AND FAMILY ISSUES,2245 S MICHIGAN AVE SUITE 200,CHICAGO,IL,60616,75000,GENERAL OPERATING SUPPORT,990-PF,41.852034933625,-87.623708317968,sited
The Irving Harris Foundation,2024,CONNECTIONS FOR ABUSED WOMEN AND THEIR CHILDREN,1116 N KEDZIE 5TH FLOOR,CHICAGO,IL,60651,25000,CHILDREN'S SERVICES,990-PF,41.901809739887,-87.706833683051,sited
The Irving Harris Foundation,2024,COURT THEATRE FUND,5535 S ELLIS AVENUE,CHICAGO,IL,606371401,5000,GENERAL OPERATING SUPPORT,990-PF,41.793856226914,-87.601280040883,sited
The Irving Harris Foundation,2024,CROSSROADS FUND,3411 WEST DIVERSEY AVENUE 20,CHICAGO,IL,60647,10000,GENERAL OPERATING SUPPORT,990-PF,41.931906846099,-87.712837203673,sited
The Irving Harris Foundation,2024,CROSSROADS FUND,3411 WEST DIVERSEY AVENUE 20,CHICAGO,IL,60647,2450,2024 SEEDS OF CHANGE EVENT,990-PF,41.931906846099,-87.712837203673,sited
The Irving Harris Foundation,2024,CROSSROADS FUND,3411 WEST DIVERSEY AVENUE 20,CHICAGO,IL,60647,20000,GENERAL OPERATING SUPPORT,990-PF,41.931906846099,-87.712837203673,sited
The Irving Harris Foundation,2024,DEEPLY ROOTED PRODUCTIONS,17 N STATE STREET 19TH FLOOR,CHICAGO,IL,60602,5000,GENERAL OPERATING SUPPORT,990-PF,41.882740138023,-87.627778646,sited
The Irving Harris Foundation,2024,DREAMCHASERS UNITED,2921 S MICHIGAN AVENUE APT 411,CHICAGO,IL,606163255,1500,GENERAL OPERATING SUPPORT,990-PF,41.841124257575,-87.623197677783,sited
The Irving Harris Foundation,2024,ENLACE,2759 SOUTH HARDING AVENUE,CHICAGO,IL,606234408,25000,GENERAL OPERATING SUPPORT AND EARLY CHILDHOOD EDUCATION,990-PF,41.841348326559,-87.723171551161,sited
The Irving Harris Foundation,2024,ERIKSON INSTITUTE,451 N LASALLE STREET,CHICAGO,IL,60654,75000,INFANT MENTAL HEALTH CERTIFICATE PROGRAM,990-PF,41.890492649322,-87.632388281839,sited
The Irving Harris Foundation,2024,ERIKSON INSTITUTE,451 N LASALLE STREET,CHICAGO,IL,60654,125000,GENERAL OPERATING SUPPORT FOR THE POLICY & LEADERSHIP DEPARTMENT,990-PF,41.890492649322,-87.632388281839,sited
The Irving Harris Foundation,2024,ERIKSON INSTITUTE,451 N LASALLE STREET,CHICAGO,IL,60654,100000,HARRIS EXCELLENCE SCHOLARSHIPS,990-PF,41.890492649322,-87.632388281839,sited
The Irving Harris Foundation,2024,ERIKSON INSTITUTE,451 N LASALLE STREET,CHICAGO,IL,60654,75000,FUSSY BABY NETWORK,990-PF,41.890492649322,-87.632388281839,sited
The Irving Harris Foundation,2024,EVERTHRIVE,1006 S MICHIGAN AVENUE SUITE 200,CHICAGO,IL,60605,100000,GENERAL OPERATING SUPPORT,990-PF,41.869974015503,-87.624282694695,sited
The Irving Harris Foundation,2024,EVERTHRIVE,1006 S MICHIGAN AVENUE SUITE 200,CHICAGO,IL,60605,2670,GENERAL OPERATING SUPPORT,990-PF,41.869974015503,-87.624282694695,sited
The Irving Harris Foundation,2024,FAMILY FOCUS INC,910 WEST VAN BUREN,CHICAGO,IL,60607,75000,GENERAL OPERATING SUPPORT,990-PF,41.876689443447,-87.649972392414,sited
The Irving Harris Foundation,2024,FAMILY RESCUE,8811 S STONY ISLAND AVE,CHICAGO,IL,60617,30000,GENERAL OPERATING SUPPORT,990-PF,41.73487529336,-87.585095191163,intermediary_or_citywide
The Irving Harris Foundation,2024,FATHERS FAMILIES AND HEALTHY COMMUNITIES,2976 SOUTH WABASH AVENUE,CHICAGO,IL,60616,100000,GENERAL OPERATING SUPPORT,990-PF,41.84009829596,-87.625264143717,sited
The Irving Harris Foundation,2024,FIELD MUSEUM OF NATURAL HISTORY,1400 SOUTH DUSABLE LAKE SHORE DRIVE,CHICAGO,IL,60605,1000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,FOCUS FAIRIES MENTORING,159 N SANGAMON ST STE 9C5,CHICAGO,IL,60607,1000,GENERAL OPERATING SUPPORT,990-PF,41.883859546733,-87.650847191098,sited
The Irving Harris Foundation,2024,FOREFRONT,200 W MADISON ST 2ND FLOOR,CHICAGO,IL,60606,15000,GENERAL OPERATING SUPPORT,990-PF,41.881999441643,-87.633899204958,intermediary_or_citywide
The Irving Harris Foundation,2024,FOREFRONT,200 WEST MADISON STREET,CHICAGO,IL,60606,5000,CAAIP - GENERAL OPERATING SUPPORT,990-PF,41.881999441643,-87.633899204958,intermediary_or_citywide
The Irving Harris Foundation,2024,FRIENDS OF THE ISRAEL MOVEMENT FOR PROGRESSIVE JUDAISM,211 S SPAULDING DR 403S BEVERLY,CHICAGO,IL,60606,25000,IRAC - GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,FULCRUM POINT NEW MUSIC PROJECT,1235A N CLYBOURN BLVD 135,CHICAGO,IL,60610,5000,GENERAL OPERATING SUPPORT,990-PF,41.904454594298,-87.640400884855,sited
The Irving Harris Foundation,2024,GRANT PARK ORCHESTRAL ASSOCIATION,205 E RANDOLPH ST,CHICAGO,IL,606016530,1000,GENERAL OPERATING SUPPORT,990-PF,41.884225378761,-87.622769087728,sited
The Irving Harris Foundation,2024,GREAT LAKES ACADEMY INC,8401 S SAGINAW AVE,CHICAGO,IL,60617,5000,GENERAL OPERATING SUPPORT,990-PF,41.742664406935,-87.559940282071,sited
The Irving Harris Foundation,2024,GREATER CHICAGO FOOD DEPOSITORY,4100 WEST ANN LURIE PLACE,CHICAGO,IL,60632,10000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,HARRIS THEATER FOR MUSIC AND DANCE,180 N STETSON AVE SUITE 3155,CHICAGO,IL,606016721,500000,HARRIS THEATER MAINSTAGE PRESENTS SPONSORSHIP,990-PF,41.885318166121,-87.622377044363,sited
The Irving Harris Foundation,2024,HARRIS THEATER FOR MUSIC AND DANCE,180 N STETSON AVE SUITE 3155,CHICAGO,IL,606016721,10000,GENERAL OPERATING SUPPORT,990-PF,41.885318166121,-87.622377044363,sited
The Irving Harris Foundation,2024,HARRIS THEATER FOR MUSIC AND DANCE,180 N STETSON AVE SUITE 3155,CHICAGO,IL,606016721,50000,GENERAL OPERATING SUPPORT,990-PF,41.885318166121,-87.622377044363,sited
The Irving Harris Foundation,2024,HARRIS THEATER FOR MUSIC AND DANCE,180 N STETSON AVE SUITE 3155,CHICAGO,IL,606016721,50000,GENERAL OPERATING SUPPORT,990-PF,41.885318166121,-87.622377044363,sited
The Irving Harris Foundation,2024,HARRIS THEATER FOR MUSIC AND DANCE,180 N STETSON AVE SUITE 3155,CHICAGO,IL,606016721,50000,GENERAL OPERATING SUPPORT,990-PF,41.885318166121,-87.622377044363,sited
The Irving Harris Foundation,2024,HEALTHCONNECT ONE,227 W MONROE ST SUITE 2100,CHICAGO,IL,606065055,250000,GENERAL OPERATING SUPPORT,990-PF,41.880596479252,-87.634227481002,sited
The Irving Harris Foundation,2024,HOME OF THE CHILD - EL HOGAR DEL NINO,1901 S BLUE ISLAND AVE,CHICAGO,IL,606083014,500,GENERAL OPERATING SUPPORT,990-PF,41.855961255735,-87.66269195122,sited
The Irving Harris Foundation,2024,HOPE CHICAGO,303 E WACKER DR,CHICAGO,IL,606015212,10000,GENERAL OPERATING SUPPORT,990-PF,41.887748427515,-87.620522089915,sited
The Irving Harris Foundation,2024,HUBBARD STREET DANCE CHICAGO,835 N MICHIGAN AVE,CHICAGO,IL,60611,5000,GENERAL OPERATING SUPPORT,990-PF,41.897800615205,-87.624022167408,sited
The Irving Harris Foundation,2024,HYDE PARK ART CENTER,5020 S CORNELL AVENUE,CHICAGO,IL,60615,2500,GENERAL OPERATING SUPPORT,990-PF,41.804102033512,-87.586553130653,sited
The Irving Harris Foundation,2024,ILLINOIS ACTION FOR CHILDREN,4753 N BROADWAY,CHICAGO,IL,60640,75000,GENERAL OPERATING SUPPORT AND FOR THE PUBLIC POLICY AND ADVOCACY DEPARTMENT,990-PF,41.968222373579,-87.659195405517,sited
The Irving Harris Foundation,2024,ILLINOIS ACTION FOR CHILDREN,4753 N BROADWAY,CHICAGO,IL,60640,50000,ILLINOIS COMMUNITY PARENTING SUPPORT SATURATION PROJECT,990-PF,41.968222373579,-87.659195405517,sited
The Irving Harris Foundation,2024,ILLINOIS ACTION FOR CHILDREN,4753 N BROADWAY,CHICAGO,IL,60640,4250,GENERAL OPERATING SUPPORT,990-PF,41.968222373579,-87.659195405517,sited
The Irving Harris Foundation,2024,ILLINOIS ASSOCIATION FOR INFANT MENTAL HEALTH,451 N LASALLE,CHICAGO,IL,60654,35000,ILAIMH REFLECTIVE PRACTICE GROUPS AND THE ANNUAL CONFERENCE,990-PF,41.890492649322,-87.632388281839,sited
The Irving Harris Foundation,2024,ILLINOIS CAUCUS FOR ADOLESCENT HEALTH,PO BOX 477629,CHICAGO,IL,60647,75000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,ILLINOIS COALITION FOR IMMIGRANT AND REFUGEE RIGHTS,228 S WABASH AVENUE STE 800,CHICAGO,IL,60604,500,GENERAL OPERATING SUPPORT,990-PF,41.87888064402,-87.626181519052,sited
The Irving Harris Foundation,2024,ILLINOIS HUMANITIES,125 S CLARK STREET STE 650,CHICAGO,IL,606035200,2500,GENERAL OPERATING SUPPORT,990-PF,41.879894571142,-87.630755983561,sited
The Irving Harris Foundation,2024,IN THE REALM OF SENSES,6135 NORTH CALDWELL AVENUE,CHICAGO,IL,606464839,1000,GENERAL OPERATING SUPPORT,990-PF,41.992703815807,-87.756711484938,sited
The Irving Harris Foundation,2024,INSTITUTO ANCLA ABRIENDO NUEVOS CAMINOS CON LIDERAZGO Y AUTONOMIA,3220 W ARMITAGE AVE,CHICAGO,IL,60647,1000,GENERAL OPERATING SUPPORT,990-PF,41.917449725409,-87.707903360681,sited
The Irving Harris Foundation,2024,INTERFAITH AMERICA,141 W JACKSON BLVD SUITE 3200,CHICAGO,IL,60604,25000,GENERAL OPERATING SUPPORT,990-PF,41.87806885085,-87.632656297582,sited
The Irving Harris Foundation,2024,JEWISH COUNCIL ON URBAN AFFAIRS,4411 NORTH RAVENSWOOD AVENUE,CHICAGO,IL,606405802,30000,GENERAL OPERATING SUPPORT,990-PF,41.961761310611,-87.673904467517,sited
The Irving Harris Foundation,2024,JEWISH COUNCIL ON URBAN AFFAIRS,4411 NORTH RAVENSWOOD AVENUE,CHICAGO,IL,606405802,1600,GENERAL OPERATING SUPPORT,990-PF,41.961761310611,-87.673904467517,sited
The Irving Harris Foundation,2024,JEWISH FEDERATION OF METROPOLITAN CHICAGO,30 S WELLS,CHICAGO,IL,60606,1000000,GENERAL OPERATING SUPPORT,990-PF,41.881085502878,-87.633883748516,intermediary_or_citywide
The Irving Harris Foundation,2024,JOFFREY BALLET OF CHICAGO,10 EAST RANDOLPH STREET,CHICAGO,IL,60601,5000,GENERAL OPERATING SUPPORT,990-PF,41.884546846461,-87.62753189865,sited
The Irving Harris Foundation,2024,LATINO POLICY FORUM,17 N MICHIGAN AVENUE,CHICAGO,IL,60602,1750,GENERAL OPERATING SUPPORT,990-PF,41.883349460466,-87.624249345733,sited
The Irving Harris Foundation,2024,LATINO POLICY FORUM,17 N MICHIGAN AVENUE,CHICAGO,IL,60602,70000,GENERAL OPERATING SUPPORT,990-PF,41.883349460466,-87.624249345733,sited
The Irving Harris Foundation,2024,LATINO POLICY FORUM,17 N MICHIGAN AVENUE,CHICAGO,IL,60602,30000,GENERAL OPERATING SUPPORT,990-PF,41.883349460466,-87.624249345733,sited
The Irving Harris Foundation,2024,LATINO POLICY FORUM,17 N MICHIGAN AVENUE,CHICAGO,IL,60602,10000,ILLINOIS EARLY CHILDHOOD MULTILINGUAL LEARNER RESEARCH-PRACTICE PARTNERSHIP PROJECT,990-PF,41.883349460466,-87.624249345733,sited
The Irving Harris Foundation,2024,LATINOS PROGRESANDO,2724 W CERMAK RD,CHICAGO,IL,60608,500,GENERAL OPERATING SUPPORT,990-PF,41.851975450132,-87.693982998617,sited
The Irving Harris Foundation,2024,LAWRENCE HALL,4833 NORTH FRANCISCO AVENUE,CHICAGO,IL,606253640,1500,GENERAL OPERATING SUPPORT,990-PF,41.969113056645,-87.700155212705,sited
The Irving Harris Foundation,2024,LAWRENCE HALL,4833 NORTH FRANCISCO AVENUE,CHICAGO,IL,606253640,500,GENERAL OPERATING SUPPORT,990-PF,41.969113056645,-87.700155212705,sited
The Irving Harris Foundation,2024,LOOKINGGLASS THEATRE COMPANY,3320 W FOSTER 102,CHICAGO,IL,60625,1000,GENERAL OPERATING SUPPORT,990-PF,41.975763740538,-87.711904198011,sited
The Irving Harris Foundation,2024,LYRIC OPERA OF CHICAGO,20 N WACKER DRIVE STE 860,CHICAGO,IL,60606,10000,GENERAL OPERATING SUPPORT,990-PF,41.882191369239,-87.637100009791,sited
The Irving Harris Foundation,2024,MAKO FOUNDATION,225 W WACKER SUITE 2150,CHICAGO,IL,60606,1000000,ENDOWMENT GRANT,990-PF,41.886816849428,-87.634043210376,intermediary_or_citywide
The Irving Harris Foundation,2024,MERIT SCHOOL OF MUSIC,38 S PEORIA STREET,CHICAGO,IL,60607,5000,GENERAL OPERATING SUPPORT,990-PF,41.881214815794,-87.649760056368,sited
The Irving Harris Foundation,2024,METROPOLITAN FAMILY SERVICES,200 WEST MADISON STREET 2ND FLOOR,CHICAGO,IL,60606,50000,ILLINOIS BLACK ADVOCACY INITIATIVE,990-PF,41.881999441643,-87.633899204958,sited
The Irving Harris Foundation,2024,MIDWEST ACCESS PROJECT,C/O GUILD ROW,CHICAGO,IL,60618,75000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,MIDWEST ACCESS PROJECT,C/O GUILD ROW,CHICAGO,IL,60618,75000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,MIDWEST ACCESS PROJECT,C/O GUILD ROW,CHICAGO,IL,60618,75000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,MILLENNIUM PARK FOUNDATION,201 E RANDOLPH STREET,CHICAGO,IL,60601,2500,GENERAL OPERATING SUPPORT,990-PF,41.884289409363,-87.623854519313,intermediary_or_citywide
The Irving Harris Foundation,2024,MUJERES LATINAS EN ACCION,2124 W 21ST PLACE,CHICAGO,IL,60608,25000,DOMESTIC VIOLENCE PROGRAM,990-PF,41.853107393497,-87.678958481099,sited
The Irving Harris Foundation,2024,MUJERES LATINAS EN ACCION,2124 W 21ST PLACE,CHICAGO,IL,60608,30000,GENERAL OPERATING SUPPORT,990-PF,41.853107393497,-87.678958481099,sited
The Irving Harris Foundation,2024,MUSEUM OF CONTEMPORARY ART,220 EAST CHICAGO AVENUE,CHICAGO,IL,60611,10000,GENERAL OPERATING SUPPORT,990-PF,41.896824755958,-87.621756021322,intermediary_or_citywide
The Irving Harris Foundation,2024,MUSIC OF THE BAROQUE,25 E WASHINGTON ST,CHICAGO,IL,60602,10000,GENERAL OPERATING SUPPORT,990-PF,41.883162849634,-87.626490086268,sited
The Irving Harris Foundation,2024,NATIONAL ASIAN PACIFIC AMERICAN WOMENS FORUM,PO BOX 13255,CHICAGO,IL,60613,75000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,NATIONAL ASIAN PACIFIC AMERICAN WOMENS FORUM,PO BOX 13255,CHICAGO,IL,60613,25000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,NATIONAL MUSEUM OF MEXICAN ART,1852 W 19TH STREET,CHICAGO,IL,60608,5000,GENERAL OPERATING SUPPORT,990-PF,41.855943608882,-87.672341738983,sited
The Irving Harris Foundation,2024,NATIONAL PUBLIC HOUSING MUSEUM,625 NORTH KINGSBURY STREET,CHICAGO,IL,60654,20000,GENERAL OPERATING SUPPORT,990-PF,41.893067290933,-87.641040583272,intermediary_or_citywide
The Irving Harris Foundation,2024,NDOULA COMMUNITY ALLIANCE INC,4602 N MONTICELLO AVE STE 3E,CHICAGO,IL,60625,500,GENERAL OPERATING SUPPORT,990-PF,41.964788124113,-87.71944655936,sited
The Irving Harris Foundation,2024,NEHEMIAH GROUP,6439 S PEORIA ST,CHICAGO,IL,60621,500,GENERAL OPERATING SUPPORT,990-PF,41.777176529369,-87.647072895555,sited
The Irving Harris Foundation,2024,OLD TOWN SCHOOL OF FOLK MUSIC INC,4544 N LINCOLN AVENUE,CHICAGO,IL,60625,20000,GENERAL OPERATING SUPPORT,990-PF,41.963945333996,-87.685578811133,sited
The Irving Harris Foundation,2024,PLANNED PARENTHOOD OF ILLINOIS,17 N STATE ST 500,CHICAGO,IL,606023315,50000,GENERAL OPERATING SUPPORT,990-PF,41.882740138023,-87.627778646,sited
The Irving Harris Foundation,2024,PROJECT EXPLORATION,4511 S EVANS AVE,CHICAGO,IL,60653,500,GENERAL OPERATING SUPPORT,990-PF,41.812916125056,-87.608193125248,sited
The Irving Harris Foundation,2024,RAVENSWOOD COMMUNITY SERVICES,4550 N HERMITAGE AVE,CHICAGO,IL,60640,500,GENERAL OPERATING SUPPORT,990-PF,41.964299496979,-87.672563814413,sited
The Irving Harris Foundation,2024,SEASON OF CONCERN,8 S MICHIGAN AVE,CHICAGO,IL,60603,500,MALCOLM EWEN EMERGENCY FUND,990-PF,41.88205455908,-87.624550934438,sited
The Irving Harris Foundation,2024,SHALVA INC,PO BOX 46375,CHICAGO,IL,60646,30000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,SHALVA INC,PO BOX 46375,CHICAGO,IL,60646,1000,GENERAL OPERATING SUPPORT,990-PF,,,intermediary_or_citywide
The Irving Harris Foundation,2024,SOUTH CHICAGO DANCE CENTER,5728 S BLACKSTONE 310,CHICAGO,IL,60637,2000,GENERAL OPERATING SUPPORT,990-PF,41.790716196207,-87.590311730447,sited
The Irving Harris Foundation,2024,STAIRWAY FUND,225 W WACKER SUITE 2150,CHICAGO,IL,60606,1333333,ENDOWMENT GRANT,990-PF,41.886816849428,-87.634043210376,intermediary_or_citywide
The Irving Harris Foundation,2024,START EARLY,33 W MONROE ST STE 1200,CHICAGO,IL,606035316,50000,GENERAL OPERATING SUPPORT AND FOR RAISING ILLINOIS,990-PF,41.880666800206,-87.629157524398,sited
The Irving Harris Foundation,2024,START EARLY,33 W MONROE ST STE 1200,CHICAGO,IL,606035316,300000,GENERAL OPERATING SUPPORT AND ILLINOIS POLICY TEAM WORK,990-PF,41.880666800206,-87.629157524398,sited
The Irving Harris Foundation,2024,STEPPENWOLF THEATRE COMPANY,1700 N HALSTED STREET,CHICAGO,IL,60614,10000,GENERAL OPERATING SUPPORT,990-PF,41.912680158034,-87.648403679637,sited
The Irving Harris Foundation,2024,SUTHERLAND FOUNDATION FOR EDUCATION AND ENRICHMENT,10044 S LEAVITT ST,CHICAGO,IL,606431908,500,GENERAL OPERATING SUPPORT,990-PF,41.711086993797,-87.676997658085,sited
The Irving Harris Foundation,2024,THE BARACK OBAMA FOUNDATION,5235 S HARPER COURT STE 1140,CHICAGO,IL,606154281,400000,5-YEAR GRANT FOR CAPITAL CAMPAIGN SUPPORT,990-PF,41.799935726883,-87.588037196681,sited
The Irving Harris Foundation,2024,THE NETWORK ADVOCATING AGAINST DOMESTIC VIOLENCE,33 N DEARBORN ST STE 2210,CHICAGO,IL,60602,30000,GENERAL OPERATING SUPPORT,990-PF,41.882737574404,-87.629349530679,sited
The Irving Harris Foundation,2024,THE NIGHT MINISTRY,1735 NORTH ASHLAND AVENUE,CHICAGO,IL,60622,10000,GENERAL OPERATING SUPPORT,990-PF,41.913146606144,-87.667683335934,sited
The Irving Harris Foundation,2024,THE NIGHT MINISTRY,1735 NORTH ASHLAND AVENUE,CHICAGO,IL,60622,500,GENERAL OPERATING SUPPORT,990-PF,41.913146606144,-87.667683335934,sited
The Irving Harris Foundation,2024,THE ORANGE TENT PROJECT,1711 S HALSTED ST,CHICAGO,IL,60608,500,GENERAL OPERATING SUPPORT,990-PF,41.858746782911,-87.646592647011,sited
The Irving Harris Foundation,2024,THE RESURRECTION PROJECT,1818 S PAULINA STREET,CHICAGO,IL,60608,20000,GENERAL OPERATING SUPPORT,990-PF,41.857253019883,-87.668713364221,sited
The Irving Harris Foundation,2024,TIMELINE THEATRE COMPANY,5539 N BROADWAY SUITE B,CHICAGO,IL,60640,1000,GENERAL OPERATING SUPPORT,990-PF,41.982674339235,-87.659963335918,sited
The Irving Harris Foundation,2024,TURPIN CARES NFP,9000 S HOYNE AVE,CHICAGO,IL,606436404,1000,FOR SOCIAL SERVICES,990-PF,41.730117878592,-87.674732025915,sited
The Irving Harris Foundation,2024,UNITING VOICES CHICAGO,78 EAST WASHINGTON STREET 5TH FLOOR,CHICAGO,IL,60602,5000,GENERAL OPERATING SUPPORT,990-PF,41.883277440933,-87.625067547676,sited
The Irving Harris Foundation,2024,UNIVERSITY OF CHICAGO - ARTS PUBLIC LIFE,301 E GARFIELD BLVD,CHICAGO,IL,60637,333333,ARTS + PUBLIC LIFE FOR THE ARTS LAWN,990-PF,41.794368864465,-87.619138410445,intermediary_or_citywide
The Irving Harris Foundation,2024,UNIVERSITY OF CHICAGO - DEPARTMENT OF BIOLOGICAL SCIENCES,5841 S MARYLAND AVE MC 7110,CHICAGO,IL,60637,79000,GENERAL OPERATING SUPPORT,990-PF,41.78877397345,-87.604857148474,intermediary_or_citywide
The Irving Harris Foundation,2024,UNIVERSITY OF CHICAGO - HARRIS SCHOOL OF PUBLIC POLICY STUDIES,1307 EAST 60TH STREET,CHICAGO,IL,60637,400000,GENERAL OPERATING SUPPORT,990-PF,41.786007864534,-87.594446948178,intermediary_or_citywide
The Irving Harris Foundation,2024,UNIVERSITY OF CHICAGO - SECTION OF FAMILY PLANNING AND CONTRACEPTIVE RESEAR,6030 S ELLIS,CHICAGO,IL,60637,75000,GENERAL OPERATING SUPPORT,990-PF,41.785350356432,-87.601255394946,intermediary_or_citywide
The Irving Harris Foundation,2024,UNIVERSITY OF CHICAGO - SMART MUSEUM OF ART,5550 S GREENWOOD AVENUE,CHICAGO,IL,60637,5000,GENERAL OPERATING SUPPORT,990-PF,41.794111162766,-87.599835374624,intermediary_or_citywide
